accident_year,development_year,paid_amount,case_reserve
2018,1.0,7992,28266
2018,1.0,28266,0
2023,1.0,445172,359068
2023,1.0,357373,1695
2023,1.0,1695,0
2023,1.0,216,4516
2023,1.0,32,4484
2023,1.0,410,4074
2023,1.0,925,3149
2023,1.0,334,2815
2023,1.0,284,2531
2023,1.0,4607,22450
2023,1.0,13190,9260
2023,1.0,4175,5085
2023,1.0,5085,0
2021,0.0,19972,137149
2021,0.0,12880,124269
2021,0.0,43087,81182
2021,0.0,53581,27601
2021,0.0,19241,8360
2021,0.0,8360,0
2024,0.0,6788,58528
2024,0.0,11341,47187
2024,0.0,21069,26118
2024,0.0,10138,15980
2024,0.0,15980,0
2020,5.0,9568,2651
2020,5.0,2651,0
2019,1.0,7476,76332
2019,1.0,70582,5750
2019,1.0,5750,0
2019,2.0,81543,133753
2019,2.0,43392,90361
2019,2.0,9408,80953
2019,2.0,80953,0
2025,0.0,2468,3419
2025,0.0,1137,2282
2019,3.0,63003,210346
2019,3.0,38481,171865
2019,3.0,118559,53306
2019,3.0,53306,0
2020,5.0,52698,86695
2020,5.0,32636,54059
2020,5.0,54059,0
2020,1.0,15447,0
2024,0.0,6870,50812
2024,0.0,27545,23267
2024,0.0,1370,21897
2022,0.0,574,8798
2022,0.0,4742,4056
2022,0.0,1875,2181
2021,4.0,2878,20063
2021,4.0,7806,12257
2021,4.0,1274,10983
2021,4.0,5862,5121
2021,4.0,1255,3866
2021,4.0,3866,0
2022,0.0,3461,46405
2022,0.0,15416,30989
2022,0.0,9582,21407
2022,0.0,3227,18180
2022,0.0,18180,0
2022,3.0,21499,81033
2022,3.0,2280,78753
2022,3.0,12367,66386
2022,3.0,6233,60153
2022,3.0,7866,52287
2022,3.0,9886,42401
2023,2.0,495,71611
2023,2.0,3162,68449
2023,2.0,5271,63178
2023,2.0,50,63128
2023,2.0,6673,56455
2024,0.0,48977,288017
2024,0.0,104906,183111
2024,0.0,111937,71174
2024,0.0,71174,0
2019,1.0,36442,60542
2019,1.0,19901,40641
2019,1.0,9161,31480
2019,1.0,23794,7686
2019,1.0,4715,2971
2019,1.0,2971,0
2021,4.0,2526,236259
2021,4.0,28735,207524
2021,4.0,22403,185121
2021,4.0,33880,151241
2021,4.0,69823,81418
2021,4.0,81418,0
2021,0.0,17493,14020
2025,0.0,2616,31114
2025,0.0,4308,26806
2025,0.0,4458,22348
2025,0.0,1473,20875
2025,0.0,101,20774
2025,0.0,24341,68028
2025,0.0,68028,0
2021,1.0,8933,16401
2022,2.0,9899,10732
2022,2.0,7604,3128
2018,1.0,1305,10507
2018,1.0,359,10148
2018,1.0,155,9993
2018,1.0,3,9990
2018,1.0,4046,5944
2018,1.0,5944,0
2023,0.0,31799,105328
2023,0.0,40617,64711
2024,1.0,4452,64649
2024,1.0,64649,0
2022,3.0,23734,205414
2022,3.0,42205,163209
2022,3.0,63127,100082
2022,3.0,11792,88290
2022,3.0,64989,23301
2022,3.0,23301,0
2021,3.0,52988,28677
2021,3.0,5039,23638
2021,3.0,7257,16381
2021,3.0,4154,12227
2021,3.0,12227,0
2025,0.0,2806,41539
2025,0.0,5036,36503
2025,0.0,13787,22716
2025,0.0,6675,16041
2025,0.0,408,15633
2020,4.0,10712,38392
2020,4.0,22741,15651
2020,4.0,15651,0
2019,1.0,58243,0
2020,0.0,1814,23787
2020,0.0,23787,0
2018,1.0,29040,96743
2018,1.0,96743,0
2019,4.0,6441,19771
2019,4.0,19771,0
2021,2.0,2433,5214
2023,1.0,1247,22251
2023,1.0,22251,0
2020,4.0,4408,120006
2020,4.0,7742,112264
2020,4.0,81649,30615
2020,4.0,21462,9153
2020,4.0,2391,6762
2020,4.0,6762,0
2022,2.0,2585,17493
2022,2.0,2041,15452
2022,2.0,509,14943
2022,2.0,2318,12625
2024,0.0,2931,81697
2024,0.0,16243,65454
2025,0.0,26134,92559
2025,0.0,1895,90664
2025,0.0,8731,81933
2021,4.0,32805,66642
2021,4.0,2293,64349
2021,4.0,23440,40909
2021,4.0,31648,9261
2021,4.0,9261,0
2020,1.0,9178,38922
2020,1.0,5053,33869
2020,1.0,865,33004
2020,1.0,1384,31620
2020,1.0,26392,5228
2020,1.0,5228,0
2023,1.0,33311,15835
2023,1.0,15835,0
2024,1.0,23553,117210
2024,1.0,11313,105897
2024,1.0,9089,96808
2024,1.0,7710,89098
2024,1.0,10447,78651
2024,1.0,12746,65905
2022,1.0,60650,218379
2022,1.0,15755,202624
2022,1.0,36050,166574
2022,1.0,106882,59692
2022,1.0,21841,37851
2022,1.0,37851,0
2019,1.0,3371,24614
2019,1.0,13740,10874
2019,1.0,382,10492
2019,1.0,4105,6387
2019,1.0,6387,0
2021,3.0,31632,83056
2021,3.0,8569,74487
2021,3.0,7606,66881
2021,3.0,8640,58241
2021,3.0,22729,35512
2024,1.0,1430,43886
2024,1.0,16165,27721
2024,1.0,10307,17414
2024,1.0,4171,13243
2024,1.0,2276,20343
2024,1.0,2238,18105
2024,1.0,2535,15570
2024,1.0,1486,14084
2022,3.0,47642,0
2021,1.0,7991,28088
2021,1.0,3512,24576
2021,1.0,889,23687
2021,1.0,4814,18873
2021,1.0,13590,5283
2021,1.0,5283,0
2022,0.0,3131,44437
2022,0.0,8924,35513
2022,0.0,4221,31292
2022,0.0,26355,4937
2022,0.0,3257,1680
2022,0.0,1680,0
2018,0.0,3557,1374
2018,0.0,1374,0
2022,3.0,3447,152480
2022,3.0,24012,128468
2022,3.0,45568,82900
2022,3.0,16227,66673
2022,3.0,5043,61630
2021,4.0,10286,82227
2021,4.0,316,81911
2021,4.0,23360,58551
2021,4.0,26514,32037
2021,4.0,22333,9704
2021,4.0,9704,0
2022,3.0,3211,6447
2024,1.0,14461,188009
2024,1.0,17691,170318
2024,1.0,20991,149327
2024,1.0,30734,118593
2024,1.0,6874,111719
2022,2.0,15077,191496
2022,2.0,29174,162322
2022,2.0,36844,125478
2022,2.0,32166,93312
2022,2.0,13112,80200
2022,2.0,559,79641
2019,1.0,90570,0
2021,3.0,79169,0
2021,0.0,138051,0
2021,2.0,3780,58395
2021,2.0,15296,43099
2021,2.0,5637,37462
2021,2.0,7582,29880
2021,2.0,12095,17785
2021,2.0,17785,0
2020,4.0,14927,0
2020,1.0,155845,158964
2020,1.0,158964,0
2020,2.0,24430,32825
2020,2.0,32825,0
2021,4.0,8021,130795
2021,4.0,46215,84580
2021,4.0,5425,79155
2021,4.0,79155,0
2021,4.0,103093,34248
2024,1.0,8355,27842
2024,1.0,1426,26416
2024,1.0,8653,17763
2024,1.0,3407,14356
2024,1.0,10767,3589
2024,1.0,3589,0
2020,4.0,21869,0
2022,1.0,20806,192316
2022,1.0,58951,133365
2022,1.0,14018,119347
2022,1.0,35929,83418
2022,1.0,49976,33442
2021,4.0,32542,53102
2021,4.0,11361,41741
2021,4.0,18184,23557
2021,2.0,74448,45617
2021,2.0,19703,25914
2021,2.0,25914,0
2020,0.0,77217,94814
2020,0.0,35036,59778
2020,0.0,12655,47123
2020,0.0,47123,0
2020,3.0,9426,141806
2020,3.0,103813,37993
2020,3.0,37993,0
2022,2.0,486965,0
2019,3.0,44118,59131
2019,3.0,13367,45764
2019,3.0,1402,44362
2019,3.0,6973,37389
2019,3.0,26068,11321
2019,3.0,11321,0
2020,3.0,21015,29675
2020,3.0,13138,16537
2020,3.0,16537,0
2020,5.0,30918,43218
2020,5.0,43218,0
2020,5.0,584462,0
2023,1.0,71242,0
2021,1.0,241,86136
2021,1.0,54161,31975
2021,1.0,1262,30713
2021,1.0,30713,0
2025,0.0,39000,201038
2025,0.0,19627,181411
2025,0.0,72655,108756
2020,3.0,48483,0
2025,0.0,1277,10822
2025,0.0,497,10325
2025,0.0,220,10105
2025,0.0,1469,8636
2025,0.0,1976,6660
2021,0.0,60102,0
2021,4.0,66344,0
2020,1.0,68202,151870
2020,1.0,131066,20804
2020,1.0,5785,15019
2020,1.0,15019,0
2019,0.0,3282,15397
2019,0.0,2794,12603
2019,0.0,5485,7118
2019,0.0,7118,0
2024,0.0,15194,20788
2024,0.0,20788,0
2024,0.0,16092,22716
2024,0.0,22716,0
2024,1.0,25948,10479
2024,1.0,5617,4862
2025,0.0,36222,6895
2025,0.0,743,6152
2025,0.0,6152,0
2021,0.0,12019,73158
2021,0.0,1260,71898
2021,0.0,21406,50492
2020,3.0,132345,17084
2020,1.0,4086,32682
2020,1.0,2028,30654
2020,1.0,10330,20324
2020,1.0,6451,13873
2020,1.0,7278,6595
2020,1.0,6595,0
2021,3.0,3158,5923
2021,3.0,1644,4279
2021,3.0,806,3473
2021,3.0,3473,0
2019,3.0,15492,26763
2019,3.0,26763,0
2022,1.0,12892,198016
2022,1.0,10591,187425
2022,1.0,33884,153541
2023,1.0,2338,11880
2023,1.0,1535,10345
2023,1.0,4945,5400
2023,1.0,1007,4393
2022,1.0,13741,98937
2022,1.0,19801,79136
2022,1.0,12636,66500
2022,1.0,26566,39934
2022,1.0,39934,0
2022,1.0,63681,0
2021,2.0,50535,72190
2021,2.0,72190,0
2019,0.0,66599,21105
2019,0.0,21105,0
2022,1.0,133537,910088
2022,1.0,67736,842352
2022,1.0,47875,794477
2019,2.0,70284,65922
2019,2.0,14249,51673
2019,2.0,30886,20787
2019,2.0,7006,13781
2019,2.0,13781,0
2024,1.0,46430,65090
2024,1.0,27953,37137
2024,1.0,1117,36020
2024,1.0,8646,27374
2024,1.0,12948,14426
2024,1.0,14426,0
2020,4.0,2645,15172
2020,4.0,8932,6240
2020,4.0,6240,0
2023,1.0,5451,141804
2023,1.0,60661,81143
2023,1.0,29902,51241
2023,1.0,12284,38957
2023,1.0,38957,0
2024,0.0,3161,47420
2024,0.0,4140,43280
2024,0.0,2290,40990
2024,0.0,2050,38940
2022,3.0,1536,9779
2022,3.0,3022,6757
2021,3.0,3068,20892
2021,3.0,4689,16203
2021,3.0,5235,10968
2021,3.0,4434,6534
2021,3.0,122,6412
2021,3.0,6412,0
2023,1.0,16656,113376
2023,1.0,29972,83404
2023,1.0,35820,47584
2023,1.0,11754,35830
2023,1.0,21261,14569
2023,1.0,14569,0
2020,3.0,20938,14508
2020,3.0,14508,0
2019,4.0,13452,55806
2019,4.0,14443,41363
2019,4.0,11961,29402
2019,4.0,9036,20366
2019,4.0,20366,0
2024,0.0,3816,12468
2024,0.0,3072,9396
2024,0.0,6091,3305
2024,0.0,3305,0
2018,0.0,5246,22275
2018,0.0,888,21387
2018,0.0,15344,6043
2018,0.0,6043,0
2022,0.0,9587,29266
2022,0.0,29266,0
2023,0.0,6105,159668
2023,0.0,26426,133242
2023,0.0,5597,127645
2023,0.0,216,127429
2023,0.0,10865,116564
2019,5.0,20001,16574
2019,5.0,16574,0
2019,1.0,1953,42579
2019,1.0,42579,0
2020,3.0,19912,5955
2020,5.0,4058,22364
2020,5.0,3358,19006
2020,5.0,14023,4983
2020,5.0,4983,0
2018,0.0,40249,0
2022,2.0,32296,30032
2022,2.0,16816,13216
2022,2.0,13216,0
2020,5.0,2389,12743
2020,5.0,1676,11067
2020,5.0,9874,1193
2020,5.0,302,891
2020,5.0,891,0
2021,4.0,74976,25986
2019,4.0,22758,94883
2019,4.0,94883,0
2023,2.0,28913,0
2022,2.0,69421,88506
2022,2.0,52280,36226
2022,2.0,2317,33909
2022,2.0,33909,0
2019,5.0,32943,94739
2019,5.0,53784,40955
2019,5.0,40955,0
2025,0.0,33870,76050
2025,0.0,76050,0
2023,2.0,82317,181137
2023,2.0,75903,105234
2024,1.0,3934,65126
2024,1.0,2281,62845
2024,1.0,1456,61389
2024,1.0,7198,54191
2024,1.0,1732,52459
2019,2.0,29487,19193
2019,2.0,5443,13750
2019,2.0,3839,9911
2019,2.0,9911,0
2018,0.0,70945,22104
2018,0.0,11290,10814
2018,0.0,10814,0
2019,6.0,1402,10404
2019,6.0,6114,4290
2019,6.0,4282,8
2019,6.0,8,0
2022,2.0,131426,414719
2019,0.0,56027,65270
2019,0.0,5266,60004
2019,0.0,45580,14424
2019,0.0,14424,0
2021,2.0,56179,128558
2021,2.0,45324,83234
2021,2.0,2999,80235
2024,1.0,2244,23323
2024,1.0,4395,18928
2024,1.0,1478,17450
2024,1.0,8963,8487
2024,1.0,707,13017
2024,1.0,383,12634
2024,1.0,1440,11194
2024,1.0,672,10522
2024,1.0,158,10364
2024,1.0,1553,8811
2020,3.0,517444,120476
2020,3.0,33415,87061
2020,3.0,87061,0
2024,0.0,25096,22780
2024,0.0,11389,11391
2024,0.0,11391,0
2022,3.0,26800,28574
2022,3.0,14358,14216
2022,3.0,14216,0
2022,2.0,15042,31504
2022,2.0,1960,29544
2022,2.0,3901,25643
2022,2.0,5961,19682
2022,2.0,4968,14714
2022,2.0,14714,0
2020,0.0,67546,167130
2020,0.0,63439,103691
2020,0.0,42790,60901
2020,0.0,16603,44298
2020,0.0,44298,0
2024,1.0,24880,52057
2024,1.0,6627,45430
2024,1.0,11789,33641
2024,1.0,12547,21094
2024,1.0,14497,6597
2024,1.0,6597,0
2019,3.0,4945,18444
2019,3.0,671,17773
2019,3.0,12766,5007
2019,3.0,269,4738
2019,3.0,4738,0
2019,4.0,13754,42204
2019,4.0,18584,23620
2019,4.0,23620,0
2024,0.0,207855,117515
2024,0.0,117515,0
2024,1.0,31995,76605
2024,1.0,5557,71048
2024,1.0,4744,66304
2024,1.0,6281,60023
2024,0.0,21972,72104
2024,0.0,6590,65514
2024,0.0,38979,26535
2024,0.0,11518,15017
2024,0.0,3360,7366
2024,0.0,2270,5096
2024,0.0,1775,3321
2020,1.0,8143,33213
2020,1.0,9067,24146
2020,1.0,1138,23008
2020,1.0,17669,5339
2020,1.0,5339,0
2024,0.0,22031,103581
2024,0.0,87799,15782
2024,0.0,15782,0
2023,0.0,1323,65887
2023,0.0,4517,61370
2023,0.0,2863,58507
2023,0.0,14549,43958
2023,0.0,2251,41707
2023,0.0,32431,9276
2022,1.0,996,11003
2022,1.0,644,10359
2022,1.0,10359,0
2024,0.0,20733,136040
2024,0.0,12840,123200
2024,0.0,13402,109798
2024,0.0,76114,33684
2024,0.0,33684,0
2021,2.0,7564,17601
2021,2.0,350,17251
2021,2.0,4656,12595
2021,2.0,1968,10627
2021,2.0,9972,655
2021,2.0,655,0
2023,0.0,77659,59646
2021,3.0,9597,36487
2021,3.0,8284,28203
2021,3.0,3715,24488
2021,3.0,10632,13856
2021,3.0,13856,0
2019,3.0,902,17461
2019,3.0,10291,7170
2019,3.0,2777,4393
2019,3.0,299,4094
2019,3.0,4094,0
2020,4.0,9605,23665
2020,4.0,134,23531
2020,4.0,5469,18062
2020,4.0,15608,2454
2020,4.0,1504,950
2020,4.0,950,0
2020,3.0,148849,49748
2020,3.0,49748,0
2022,0.0,51299,272728
2022,0.0,58035,214693
2023,2.0,2993,46063
2023,2.0,2252,43811
2023,2.0,1313,42498
2023,2.0,12352,30146
2020,2.0,62126,0
2023,2.0,2985,16203
2023,2.0,2889,13314
2018,0.0,1725,27158
2018,0.0,11642,15516
2018,0.0,3760,11756
2018,0.0,4470,7286
2018,0.0,7286,0
2020,0.0,51344,0
2023,2.0,1248,25589
2023,2.0,12912,12677
2023,2.0,3174,9503
2023,2.0,4259,5244
2018,0.0,4935,60791
2018,0.0,13427,47364
2018,0.0,5576,41788
2018,0.0,24064,17724
2018,0.0,8187,9537
2018,0.0,9537,0
2020,3.0,17168,135751
2020,3.0,6202,129549
2020,3.0,10383,119166
2022,1.0,31997,50300
2022,1.0,3927,46373
2022,1.0,30075,16298
2022,1.0,16298,0
2018,0.0,7838,44978
2018,0.0,11561,33417
2018,0.0,21666,11751
2018,0.0,11751,0
2021,0.0,1950,42602
2021,0.0,5648,36954
2021,0.0,3112,33842
2021,0.0,5381,28461
2021,0.0,1011,27450
2021,0.0,970,26480
2020,0.0,2595,32813
2020,0.0,5232,27581
2020,0.0,13230,14351
2020,0.0,295,14056
2020,0.0,14056,0
2022,3.0,5090,21611
2022,3.0,4526,17085
2022,3.0,6466,10619
2022,3.0,7151,3468
2022,3.0,243,3225
2022,3.0,3225,0
2019,1.0,241029,102104
2019,1.0,27963,74141
2019,1.0,20553,53588
2019,1.0,53588,0
2025,0.0,25580,213446
2025,0.0,43669,169777
2025,0.0,113361,56416
2024,1.0,18325,82828
2024,1.0,6755,76073
2024,1.0,3090,72983
2024,1.0,31665,41318
2024,1.0,11153,30165
2021,3.0,370,12073
2021,3.0,2754,9319
2021,3.0,615,8704
2021,3.0,990,7714
2021,3.0,331,7383
2021,3.0,7383,0
2022,3.0,100391,119247
2022,3.0,41285,77962
2022,3.0,20808,57154
2022,3.0,27892,29262
2022,3.0,29262,0
2019,1.0,4529,13778
2019,1.0,3349,10429
2019,1.0,10429,0
2021,1.0,6698,8287
2021,1.0,8287,0
2025,0.0,3159,218704
2025,0.0,4070,214634
2025,0.0,32728,181906
2025,0.0,124556,57350
2025,0.0,15755,41595
2020,3.0,21344,6329
2020,3.0,6329,0
2019,0.0,7378,55312
2019,0.0,24477,30835
2019,0.0,30835,0
2020,4.0,82210,436010
2020,4.0,436010,0
2019,0.0,7019,29807
2019,0.0,5167,24640
2019,0.0,5259,19381
2019,0.0,5902,13479
2019,0.0,5367,8112
2019,0.0,8112,0
2025,0.0,6169,27688
2025,0.0,11480,16208
2025,0.0,15676,532
2025,0.0,532,0
2025,0.0,2155,37781
2025,0.0,3013,34768
2025,0.0,3243,31525
2025,0.0,762,30763
2025,0.0,15411,15352
2023,2.0,5723,101500
2023,2.0,17570,83930
2023,2.0,17422,66508
2023,2.0,1344,65164
2023,2.0,26180,38984
2023,2.0,4456,34528
2025,0.0,29917,236774
2025,0.0,11589,225185
2025,0.0,50398,174787
2025,0.0,40250,134537
2023,1.0,36016,366879
2023,1.0,65304,301575
2023,1.0,96626,204949
2023,1.0,31914,173035
2018,0.0,8000,62157
2018,0.0,11861,50296
2018,0.0,6979,43317
2018,0.0,8144,35173
2018,0.0,24440,10733
2018,0.0,10733,0
2019,2.0,5438,16740
2019,2.0,16740,0
2025,0.0,27063,76854
2025,0.0,13856,62998
2025,0.0,11349,51649
2025,0.0,658,50991
2025,0.0,38756,12235
2025,0.0,54,12181
2019,3.0,16226,66667
2019,3.0,58507,8160
2019,3.0,8160,0
2024,0.0,1760,195401
2024,0.0,8980,186421
2024,0.0,33025,153396
2024,0.0,3395,150001
2024,0.0,29277,120724
2024,0.0,57778,62946
2023,2.0,21418,88832
2023,2.0,2492,86340
2023,2.0,46,86294
2023,2.0,3083,83211
2023,2.0,2518,80693
2023,2.0,10906,69787
2019,6.0,3344,79841
2019,6.0,52259,27582
2019,6.0,7972,19610
2019,6.0,19610,0
2022,1.0,12691,92553
2022,1.0,2275,90278
2022,1.0,14030,76248
2022,1.0,10328,65920
2022,1.0,8947,37572
2022,1.0,10509,27063
2022,1.0,10203,16860
2022,1.0,8112,8748
2022,1.0,2477,6271
2020,1.0,101437,0
2025,0.0,6275,54898
2025,0.0,9487,45411
2025,0.0,4165,41246
2025,0.0,1827,39419
2022,2.0,34646,134371
2022,3.0,70563,198317
2022,3.0,3710,194607
2022,3.0,194607,0
2020,3.0,14487,65952
2020,3.0,1797,64155
2020,3.0,47596,16559
2020,3.0,16559,0
2024,0.0,12834,62977
2024,0.0,15023,47954
2019,6.0,1272,38895
2019,6.0,17566,21329
2019,6.0,14298,7031
2019,6.0,4462,2569
2019,6.0,1539,1030
2019,6.0,1030,0
2019,2.0,28939,87823
2019,2.0,3129,84694
2019,2.0,68312,16382
2019,2.0,3956,12426
2019,2.0,7884,4542
2019,2.0,4542,0
2019,6.0,148904,0
2023,2.0,87345,12449
2023,2.0,5110,7339
2023,2.0,7339,0
2019,6.0,2942,15596
2019,6.0,15596,0
2021,4.0,154109,0
2025,0.0,5833,35211
2025,0.0,2624,32587
2025,0.0,4319,28268
2025,0.0,1564,26704
2023,2.0,9981,139704
2023,2.0,114834,24870
2023,2.0,24870,0
2022,0.0,23855,14096
2022,0.0,14096,0
2022,1.0,24034,44769
2021,3.0,31681,12700
2021,3.0,3150,9550
2021,3.0,9550,0
2020,0.0,9588,45165
2020,0.0,18028,27137
2020,0.0,8771,18366
2020,0.0,8654,9712
2020,0.0,2411,7301
2023,2.0,83691,0
2022,2.0,28530,14771
2022,2.0,1645,13126
2022,2.0,9645,3481
2022,2.0,581,2900
2022,2.0,2900,0
2024,1.0,4463,103537
2024,1.0,3108,100429
2024,1.0,22309,78120
2024,1.0,78120,0
2022,3.0,37501,0
2022,3.0,1245,40887
2022,3.0,8401,32486
2022,3.0,2024,30462
2022,3.0,1696,28766
2022,3.0,10744,18022
2022,3.0,903,17119
2024,1.0,18601,16949
2024,1.0,16949,0
2021,1.0,175197,308733
2021,1.0,81607,227126
2021,1.0,17987,209139
2021,1.0,163647,45492
2021,1.0,45492,0
2024,0.0,7,10744
2024,0.0,2175,8569
2024,0.0,2203,6366
2024,0.0,2779,3587
2024,0.0,353,3234
2024,0.0,1792,1442
2023,0.0,27449,68813
2023,0.0,23238,45575
2023,0.0,909,44666
2023,0.0,44666,0
2024,0.0,65999,164312
2024,0.0,41994,122318
2024,0.0,19132,103186
2024,0.0,101709,1477
2024,0.0,1477,0
2018,0.0,93623,88798
2018,0.0,26106,62692
2018,0.0,8720,53972
2018,0.0,50689,3283
2018,0.0,3283,0
2025,0.0,40340,192038
2025,0.0,14761,177277
2025,0.0,73627,103650
2025,0.0,92610,11040
2025,0.0,11040,0
2022,3.0,29818,90202
2022,3.0,24904,65298
2022,3.0,9367,55931
2022,3.0,55931,0
2020,4.0,1747,18240
2020,4.0,3101,15139
2020,4.0,2284,12855
2020,4.0,2589,10266
2020,3.0,22468,40958
2020,3.0,30568,10390
2020,3.0,10390,0
2022,2.0,1787,28001
2022,2.0,1557,26444
2022,2.0,1120,25324
2022,2.0,4268,21056
2022,2.0,1855,19201
2023,1.0,62964,124301
2023,1.0,124301,0
2019,0.0,84118,117958
2019,0.0,22346,95612
2019,0.0,95612,0
2020,0.0,428391,740017
2020,0.0,132123,607894
2020,0.0,43412,564482
2020,0.0,419115,145367
2020,0.0,145367,0
2021,0.0,351,28485
2021,0.0,4654,23831
2021,0.0,23831,0
2021,2.0,14142,40936
2021,2.0,13489,27447
2021,2.0,12854,14593
2021,2.0,14593,0
2022,0.0,9003,43407
2022,0.0,15727,27680
2022,0.0,1948,25732
2022,0.0,20773,4959
2022,0.0,2684,2275
2022,0.0,2275,0
2023,0.0,16089,48413
2023,0.0,22541,25872
2023,0.0,12797,13075
2023,0.0,13075,0
2021,2.0,11674,51034
2021,2.0,14332,36702
2021,2.0,2727,33975
2021,2.0,14763,19212
2021,2.0,19212,0
2021,3.0,4135,7078
2021,3.0,7078,0
2021,0.0,1067,15682
2021,0.0,1507,14175
2021,0.0,66,14109
2021,0.0,5919,8190
2021,0.0,1398,6792
2021,0.0,6792,0
2022,1.0,32991,487199
2022,1.0,28222,458977
2022,1.0,169732,289245
2022,1.0,12273,276972
2022,1.0,181749,95223
2022,1.0,95223,0
2023,1.0,26492,39278
2023,1.0,6914,32364
2023,1.0,3590,28774
2023,1.0,16,28758
2023,1.0,18119,10639
2023,1.0,10639,0
2021,4.0,3193,30952
2021,4.0,3240,27712
2021,4.0,5742,21970
2021,4.0,581,21389
2020,4.0,17577,140225
2020,4.0,17303,122922
2020,4.0,28132,94790
2020,4.0,28380,66410
2020,4.0,47987,18423
2020,4.0,18423,0
2024,0.0,15570,49709
2024,0.0,40847,8862
2024,0.0,8862,0
2021,4.0,41173,25734
2021,4.0,6273,19461
2021,4.0,16459,3002
2021,4.0,3002,0
2019,4.0,7260,38416
2019,4.0,7800,30616
2019,4.0,5798,24818
2019,4.0,11381,13437
2019,4.0,7966,5471
2019,4.0,5471,0
2025,0.0,4037,32877
2025,0.0,1786,31091
2025,0.0,4225,26866
2024,1.0,2570,37392
2024,1.0,6183,31209
2024,1.0,3637,27572
2024,1.0,3044,24528
2024,0.0,7633,270583
2024,0.0,39560,231023
2024,0.0,26447,204576
2024,0.0,17104,187472
2021,2.0,14793,46256
2021,2.0,12506,33750
2021,2.0,6640,27110
2021,2.0,5223,21887
2021,2.0,21887,0
2020,4.0,16558,104695
2020,4.0,6194,98501
2020,4.0,14705,83796
2020,4.0,19738,64058
2020,4.0,721,63337
2024,1.0,22634,47952
2024,1.0,10071,37881
2024,1.0,198,37683
2024,1.0,15287,22396
2024,1.0,11589,10807
2024,1.0,2371,8436
2020,5.0,1530,122339
2020,5.0,30647,91692
2020,5.0,86270,5422
2020,5.0,5422,0
2025,0.0,14411,9273
2025,0.0,798,8475
2018,4.0,38032,41048
2018,4.0,41048,0
2018,3.0,27649,84184
2018,3.0,20307,63877
2018,3.0,30855,33022
2018,3.0,29143,3879
2018,3.0,3879,0
2020,0.0,136089,0
2022,3.0,170674,0
2019,6.0,91195,60092
2019,6.0,60092,0
2018,0.0,21795,176338
2018,0.0,51624,124714
2018,0.0,35465,89249
2018,0.0,39096,50153
2023,1.0,4453,133905
2023,1.0,8268,125637
2023,1.0,10808,114829
2023,1.0,5213,109616
2023,1.0,10471,99145
2023,1.0,35244,63901
2018,0.0,1205,10667
2018,0.0,10667,0
2018,0.0,21816,14253
2018,0.0,6181,8072
2018,0.0,8072,0
2024,1.0,3761,49078
2024,1.0,8819,40259
2024,1.0,6888,33371
2024,1.0,5643,27728
2021,3.0,4920,63328
2021,3.0,10987,52341
2021,3.0,28770,23571
2021,3.0,12296,11275
2021,3.0,11275,0
2019,0.0,43773,39204
2019,0.0,136,39068
2019,0.0,39068,0
2023,0.0,40217,30798
2020,5.0,54166,0
2023,1.0,4388,58018
2023,1.0,3689,54329
2023,1.0,26838,27491
2023,1.0,27491,0
2020,1.0,385,34399
2020,1.0,15846,18553
2020,1.0,10655,7898
2020,1.0,7898,0
2019,4.0,19446,59430
2020,1.0,5549,48432
2020,1.0,10619,37813
2020,1.0,13820,23993
2020,1.0,4240,19753
2020,1.0,2978,16775
2020,2.0,15569,187637
2020,2.0,74214,113423
2020,2.0,23559,89864
2020,2.0,89864,0
2021,4.0,131110,60240
2021,4.0,51875,8365
2021,4.0,8365,0
2019,1.0,48995,11702
2019,1.0,11702,0
2023,1.0,60666,377810
2023,1.0,126341,251469
2023,1.0,93378,158091
2023,1.0,77482,80609
2023,1.0,41634,38975
2023,1.0,38975,0
2020,0.0,7963,40957
2020,0.0,7083,33874
2020,0.0,4380,29494
2020,0.0,15736,13758
2020,0.0,1740,12018
2020,0.0,12018,0
2019,6.0,13591,5149
2019,6.0,5149,0
2024,1.0,1977,6892
2024,1.0,1075,5817
2024,1.0,955,4862
2019,2.0,13494,44477
2019,2.0,15741,28736
2019,2.0,7757,20979
2019,2.0,6705,14274
2019,2.0,5751,8523
2019,2.0,8523,0
2019,6.0,13937,4822
2019,6.0,4822,0
2018,0.0,6165,16657
2018,0.0,6101,10556
2018,0.0,9774,782
2018,0.0,782,0
2019,4.0,98317,51293
2019,4.0,51293,0
2020,2.0,348693,643979
2020,2.0,22368,621611
2020,2.0,237828,383783
2020,2.0,383783,0
2018,0.0,107185,93547
2018,0.0,67115,26432
2018,0.0,26432,0
2023,1.0,138021,0
2022,0.0,13137,208618
2022,0.0,69061,139557
2022,0.0,99307,40250
2022,0.0,7881,32369
2022,0.0,32369,0
2021,0.0,36717,40609
2021,0.0,595,40014
2021,0.0,40014,0
2020,1.0,1022,10332
2020,1.0,7092,3240
2020,1.0,798,2442
2020,1.0,921,1521
2020,1.0,908,613
2020,1.0,613,0
2018,5.0,175880,564322
2018,5.0,201811,362511
2018,5.0,202340,160171
2018,5.0,12142,148029
2018,5.0,24317,123712
2018,5.0,123712,0
2021,2.0,8200,12272
2021,2.0,12272,0
2024,0.0,56483,44869
2019,6.0,285821,153009
2019,6.0,103888,49121
2019,6.0,49121,0
