policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured
349048,31144.0,2019-05-08,89451.0,9,East,Agent,1563800
349053,31145.0,2024-08-13,100651.0,13,South,Broker,467600
349056,31146.0,2023-03-29,76621.0,5,West,Online,337700
349064,31147.0,2023-02-04,79166.0,2,North,Online,919900
349086,31148.0,2019-03-27,26422.0,14,South,Online,335200
349101,31149.0,2022-07-03,124401.0,15,Central,Direct,569600
349104,31150.0,2022-08-24,11718.0,11,West,Agent,593200
349130,31151.0,2020-06-30,126409.0,15,West,Broker,2559200
349131,31152.0,2025-04-09,30498.0,6,Central,Direct,384100
349134,31153.0,2022-12-06,51792.0,14,South,Direct,704600
349141,31154.0,2024-12-03,94894.0,14,Central,Agent,363600
349198,31155.0,2021-07-09,52786.0,10,North,Agent,860200
349224,31156.0,2022-08-28,609337.0,11,East,Online,1591900
349237,31157.0,2024-09-07,257184.0,5,South,Agent,1352100
349240,31158.0,2021-03-31,366400.0,10,East,Agent,1129200
349245,31159.0,2024-01-21,56707.0,5,West,Online,911700
349272,31160.0,2024-03-11,232720.0,12,North,Broker,546100
349291,31161.0,2020-06-23,145429.0,0,West,Bancassurance,802900
349296,31162.0,2020-01-05,137165.0,7,South,Agent,2180600
349321,31163.0,2024-05-23,134582.0,11,East,Agent,1046800
349343,31164.0,2022-08-13,121527.0,7,East,Agent,994400
349364,31165.0,2019-12-16,111870.0,5,North,Agent,484200
349371,31166.0,2021-06-11,21840.0,5,North,Online,591500
349388,31167.0,2024-07-17,42611.0,3,Central,Agent,445400
349416,31168.0,2023-08-05,153965.0,9,East,Agent,1281100
349428,31169.0,2025-02-14,59523.0,15,South,Agent,523700
349448,31170.0,2020-04-08,34926.0,6,West,Direct,1338800
349451,31171.0,2022-03-28,8482.0,9,East,Online,382300
349494,31172.0,2019-01-17,61449.0,10,West,Agent,878800
349498,31173.0,2022-03-09,344214.0,12,North,Direct,1904600
349505,31174.0,2024-01-27,158955.0,3,North,Online,634500
349519,31175.0,2019-03-24,291182.0,5,West,Online,1560900
349528,31176.0,2022-12-14,109326.0,4,West,Agent,918600
349529,31177.0,2019-04-24,50165.0,6,South,Agent,879000
349531,31178.0,2019-12-25,32855.0,6,South,Agent,438300
349536,31179.0,2020-03-13,73056.0,0,North,Direct,248300
349539,31180.0,2022-03-09,7555.0,12,West,Online,1182600
349619,31182.0,2020-03-27,37613.0,14,West,Agent,850600
349620,31183.0,2019-04-22,41657.0,8,West,Agent,354400
349639,31184.0,2020-01-24,137450.0,9,North,Agent,1611200
349642,31185.0,2020-11-23,1133720.0,3,East,Agent,2438100
349649,31186.0,2024-01-21,8685.0,13,West,Online,456200
349653,31187.0,2019-12-13,410163.0,2,Central,Agent,913100
349655,31188.0,2025-01-03,42004.0,14,South,Online,577300
349678,31189.0,2022-02-09,36096.0,12,East,Direct,965500
349682,31190.0,2024-08-11,28420.0,13,West,Bancassurance,835800
349682,31191.0,2024-07-16,285892.0,13,West,Bancassurance,835800
349716,31192.0,2022-09-19,551816.0,2,West,Agent,1056400
349726,31193.0,2024-06-08,90549.0,2,West,Broker,758700
349745,31194.0,2021-08-23,70592.0,14,Central,Broker,838200
349752,31195.0,2019-07-06,62232.0,10,North,Online,1350700
349786,31196.0,2025-02-05,287727.0,10,East,Agent,1141700
349822,31197.0,2025-07-16,12436.0,11,South,Agent,332800
349883,31198.0,2024-01-31,395444.0,10,South,Agent,518400
349889,31199.0,2024-02-19,40713.0,10,South,Agent,226400
349893,31200.0,2022-02-12,182305.0,14,North,Broker,865500
349924,31201.0,2021-12-16,53683.0,6,West,Agent,684000
349938,31202.0,2023-10-25,29829.0,9,East,Agent,834300
349941,31203.0,2021-10-27,285261.0,4,Central,Bancassurance,1181900
349946,31204.0,2023-02-27,140968.0,9,East,Agent,543000
349946,31205.0,2023-01-28,24664.0,9,East,Agent,543000
349951,31206.0,2025-03-21,11340.0,0,North,Agent,484800
349956,31207.0,2024-07-20,164078.0,10,South,Agent,2071400
349964,31208.0,2022-06-01,40281.0,12,Central,Agent,936300
349968,31209.0,2024-07-15,38576.0,14,West,Agent,516900
349982,31210.0,2021-06-10,253151.0,1,South,Agent,397900
349995,31211.0,2018-06-21,693844.0,5,North,Online,1699500
350012,31212.0,2022-09-05,8519.0,9,North,Bancassurance,382400
350034,31213.0,2019-11-03,86667.0,13,East,Direct,1094200
350049,31214.0,2024-11-06,112147.0,8,South,Online,780100
350055,31215.0,2021-10-28,89927.0,6,Central,Direct,2672500
350056,31216.0,2020-10-12,95187.0,1,North,Online,1264300
350063,31217.0,2018-09-13,83409.0,6,South,Agent,689500
350066,31218.0,2024-09-26,83848.0,14,East,Online,586000
350079,31219.0,2021-10-14,290655.0,9,North,Agent,526600
350087,31220.0,2024-02-25,46993.0,9,West,Online,714500
350090,31221.0,2022-06-09,20416.0,3,West,Bancassurance,766500
350092,31222.0,2021-11-24,140131.0,14,West,Online,1557000
350104,31223.0,2020-05-18,156732.0,2,West,Agent,2193600
350133,31224.0,2021-11-10,37412.0,10,North,Agent,837500
350164,31225.0,2019-08-22,219389.0,8,West,Broker,1027700
350170,31226.0,2020-02-02,15975.0,10,West,Online,699400
350173,31227.0,2022-06-17,61419.0,5,North,Agent,633000
350208,31228.0,2023-12-02,16319.0,9,West,Agent,458600
350208,31229.0,2023-11-24,75978.0,9,West,Agent,458600
350210,31230.0,2022-04-28,244205.0,11,West,Agent,1932500
350220,31231.0,2021-03-29,56454.0,11,West,Agent,1242100
350223,31232.0,2022-09-12,177887.0,14,South,Direct,833300
350238,31233.0,2019-04-19,25870.0,12,North,Broker,1047500
350239,31234.0,2025-06-11,32521.0,0,Central,Agent,362900
350261,31235.0,2023-08-04,126756.0,15,South,Direct,804400
350275,31236.0,2024-07-13,20590.0,4,South,Online,390700
350279,31237.0,2019-02-08,13238.0,9,South,Broker,404800
350280,31239.0,2020-02-26,61656.0,5,North,Agent,902700
350280,31238.0,2020-05-15,95764.0,5,North,Agent,902700
350281,31240.0,2022-05-20,82623.0,4,North,Agent,676500
350323,31241.0,2021-01-02,89704.0,5,West,Bancassurance,533200
350323,31242.0,2021-01-27,39908.0,5,West,Bancassurance,533200
350327,31243.0,2021-01-01,128658.0,1,South,Direct,592900
350348,31244.0,2019-03-31,260189.0,6,South,Broker,565300
350353,31245.0,2019-04-06,11142.0,9,South,Direct,364100
350354,31246.0,2018-08-18,74528.0,14,Central,Direct,801100
350381,31247.0,2024-07-25,42527.0,10,East,Online,648600
350394,31248.0,2024-01-10,40101.0,13,South,Agent,1492000
350395,31249.0,2025-09-10,48154.0,1,West,Agent,1408700
350398,31250.0,2020-04-19,80674.0,14,South,Bancassurance,464200
350400,31251.0,2021-06-06,11806.0,6,Unknown,Agent,1394400
350409,31252.0,2025-02-16,15670.0,10,South,Agent,1222300
350412,31253.0,2022-05-05,51892.0,9,North,Direct,591300
350417,31254.0,2019-11-07,53862.0,9,South,Agent,1000900
350423,31255.0,2018-09-05,37951.0,3,South,Broker,929800
350441,31256.0,2019-12-03,20283.0,7,South,Online,1090000
350450,31257.0,2025-09-26,248471.0,6,South,Broker,1233900
350464,31258.0,2025-05-15,345881.0,0,Central,Agent,879700
350465,31259.0,2018-05-26,16886.0,12,East,Online,788900
350467,31260.0,2021-08-24,76423.0,12,West,Online,737500
350477,31261.0,2022-08-10,14471.0,7,East,Direct,195700
350481,31262.0,2018-07-30,136246.0,6,West,Agent,1487800
350487,31263.0,2022-05-02,35936.0,7,East,Agent,693000
350490,31264.0,2023-08-01,74507.0,3,North,Online,988900
350504,31265.0,2022-07-25,42754.0,8,Central,Bancassurance,324200
350519,31266.0,2024-11-04,482758.0,7,Central,Online,1187700
350562,31267.0,2021-12-04,41428.0,9,North,Agent,550000
350562,31268.0,2021-12-14,37107.0,9,North,Agent,550000
350565,31269.0,2020-12-29,267372.0,9,West,Agent,540000
350566,31270.0,2020-05-29,22148.0,10,West,Agent,289800
350569,31271.0,2020-12-04,310101.0,11,South,Agent,782700
350581,31272.0,2024-03-04,27603.0,7,East,Direct,377400
350585,31273.0,2025-11-16,21970.0,14,South,Broker,749700
350585,31274.0,2024-12-19,2000.0,14,South,Broker,749700
350597,31275.0,2020-01-17,99794.0,2,West,Agent,584100
350601,31276.0,2023-06-27,149757.0,1,South,Online,1623900
350614,31277.0,2023-08-26,18872.0,8,North,Agent,649700
350617,31278.0,2024-10-12,53512.0,13,South,Agent,1129600
350619,31279.0,2021-05-24,36915.0,14,North,Online,1089500
350628,31280.0,2020-07-20,107674.0,0,West,Online,531700
350646,31281.0,2019-08-12,47218.0,10,North,Broker,1363600
350660,31282.0,2020-04-29,43984.0,14,North,Online,778200
350663,31283.0,2022-04-14,80152.0,13,North,Online,551800
350665,31284.0,2025-04-23,91693.0,10,South,Agent,695800
350672,31285.0,2020-09-16,25346.0,11,North,Agent,874700
350695,31286.0,2023-08-31,137726.0,11,South,Bancassurance,1297800
350697,31287.0,2024-12-25,13044.0,2,South,Broker,339300
350700,31288.0,2024-10-15,116796.0,4,Central,Bancassurance,594800
350703,31289.0,2020-03-17,60629.0,6,North,Agent,221600
350711,31290.0,2025-05-05,91667.0,14,North,Agent,1352000
350715,31291.0,2021-04-25,74230.0,10,West,Online,364800
350726,31292.0,2020-03-06,7537.0,8,North,Agent,355700
350727,31293.0,2022-10-13,140091.0,15,East,Direct,1142500
350727,31294.0,2021-12-30,73825.0,15,East,Direct,1142500
350740,31295.0,2023-11-16,67148.0,13,East,Bancassurance,970000
350751,31296.0,2022-03-28,261590.0,0,North,Agent,699700
350768,31297.0,2021-07-20,873961.0,7,South,Agent,1857400
350782,31298.0,2023-02-15,213579.0,14,Central,Agent,771800
350784,31299.0,2019-12-21,37117.0,11,South,Direct,271400
350793,31300.0,2020-05-01,77967.0,12,North,Online,891500
350796,31301.0,2020-01-20,14157.0,11,North,Online,377200
350812,31302.0,2022-08-03,194460.0,2,Central,Broker,984500
350814,31303.0,2024-05-19,154620.0,3,East,Bancassurance,735000
350818,31304.0,2019-03-22,13623.0,13,West,Bancassurance,840700
350818,31305.0,2019-04-05,58330.0,13,West,Bancassurance,840700
350824,31306.0,2020-04-05,108542.0,7,West,Agent,760000
350834,31308.0,2024-10-05,195561.0,11,East,Bancassurance,440400
350843,31309.0,2022-01-30,13998.0,13,South,Agent,237000
350857,31310.0,2020-02-16,81302.0,0,West,Agent,993600
350871,31312.0,2021-08-26,10604.0,5,West,Agent,242000
350871,31311.0,2021-02-19,7920.0,5,West,Agent,242000
350889,31313.0,2020-09-28,9301.0,5,North,Online,386300
350961,31314.0,2021-04-26,64538.0,7,West,Broker,313100
350968,31315.0,2020-04-16,58175.0,15,East,Online,2502200
350976,31316.0,2024-07-04,344271.0,3,Central,Agent,882800
350986,31317.0,2022-08-26,22166.0,14,North,Agent,645000
351002,31318.0,2024-09-08,175988.0,9,West,Agent,852200
351005,31319.0,2021-02-28,100426.0,3,South,Agent,418900
351010,31321.0,2019-05-16,103322.0,14,East,Online,566000
351010,31320.0,2019-08-14,100125.0,14,East,Online,566000
351012,31322.0,2021-03-02,102683.0,5,South,Direct,932800
351020,31323.0,2022-06-05,15119.0,11,Central,Online,837300
351041,31324.0,2023-04-29,39469.0,9,North,Agent,472600
351059,31325.0,2019-06-30,104497.0,3,West,Agent,754300
351062,31326.0,2025-07-11,73122.0,13,West,Agent,440400
351062,31327.0,2025-02-18,115414.0,13,West,Agent,440400
351076,31328.0,2020-04-27,590259.0,4,South,Agent,1142900
351087,31329.0,2023-07-20,63692.0,15,Central,Direct,888600
351088,31330.0,2022-01-05,27213.0,15,South,Online,782100
351095,31331.0,2025-02-10,194810.0,4,East,Broker,957300
351115,31332.0,2022-07-15,63339.0,15,South,Agent,276200
351134,31333.0,2024-07-06,56787.0,8,South,Broker,692600
351136,31334.0,2019-03-23,120817.0,0,North,Broker,961400
351136,31335.0,2019-11-15,126586.0,0,North,Broker,961400
351163,31336.0,2024-02-15,301845.0,8,East,Agent,549500
351165,31337.0,2022-11-20,28595.0,6,South,Broker,568400
351186,31338.0,2021-12-23,423906.0,3,South,Agent,656200
351195,31339.0,2019-10-10,37194.0,8,South,Direct,407000
351208,31340.0,2020-05-21,92068.0,10,East,Broker,639200
351215,31341.0,2024-09-05,97729.0,15,West,Direct,354500
351220,31342.0,2022-09-14,26432.0,10,East,Agent,420900
351242,31343.0,2018-06-22,488869.0,13,East,Agent,2511300
351243,31344.0,2023-03-20,594691.0,2,North,Direct,715800
351246,31345.0,2022-04-20,14633.0,4,East,Agent,484600
351283,31346.0,2023-01-07,149633.0,9,West,Agent,893600
351324,31347.0,2024-07-11,17454.0,0,North,Broker,472400
351326,31348.0,2019-12-25,131692.0,5,West,Agent,1288700
351329,31349.0,2021-11-11,18528.0,9,West,Online,357400
351338,31350.0,2022-06-29,43424.0,12,East,Online,560100
351392,31351.0,2023-07-04,205224.0,2,South,Bancassurance,836200
351398,31352.0,2024-07-13,115736.0,14,South,Agent,971200
351405,31353.0,2019-09-28,142271.0,4,Central,Online,1229900
351424,31354.0,2019-06-15,97372.0,11,East,Agent,1355300
351436,31355.0,2019-03-06,226457.0,3,West,Broker,408400
351449,31356.0,2020-10-14,123452.0,4,West,Agent,459000
351463,31358.0,2019-07-06,189527.0,14,North,Online,1552100
351468,31359.0,2022-08-06,80151.0,8,Central,Broker,434800
351480,31360.0,2024-08-30,20183.0,14,North,Direct,373200
351482,31361.0,2021-02-02,71093.0,7,South,Agent,1416800
351492,31362.0,2024-10-29,29512.0,15,West,Agent,674500
351500,31363.0,2022-07-10,43780.0,12,Central,Online,850300
351521,31364.0,2018-05-23,19501.0,3,East,Broker,343600
351543,31365.0,2024-06-03,48605.0,8,North,Online,595700
351550,31366.0,2021-05-22,23377.0,11,South,Online,604600
351567,31367.0,2020-02-29,245809.0,13,Central,Agent,995100
351573,31368.0,2024-07-17,72519.0,8,North,Agent,1521200
351595,31369.0,2021-09-06,64396.0,3,North,Direct,820900
351608,31370.0,2024-01-18,218943.0,13,North,Online,347700
351620,31371.0,2019-10-25,86283.0,5,East,Online,722400
351621,31372.0,2024-04-14,30111.0,0,West,Direct,489900
351621,31373.0,2023-12-20,13924.0,0,West,Direct,489900
351634,31374.0,2023-05-08,221882.0,15,West,Direct,1059200
351639,31375.0,2021-04-30,87522.0,0,West,Broker,1593100
351642,31376.0,2018-07-01,84521.0,5,South,Online,598800
351644,31377.0,2020-11-29,21288.0,0,North,Direct,270500
351648,31378.0,2019-06-24,59827.0,0,West,Agent,759900
351672,31380.0,2025-02-02,98431.0,12,North,Broker,438700
351675,31381.0,2022-04-27,41383.0,0,South,Agent,1028500
351676,31382.0,2022-02-05,144539.0,4,West,Online,574000
351678,31383.0,2023-11-12,43945.0,10,Central,Agent,657000
351682,31384.0,2020-09-25,127974.0,2,East,Agent,597000
351715,31385.0,2024-06-25,217162.0,6,Central,Online,1868300
351716,31386.0,2020-06-06,34950.0,1,East,Broker,486600
351744,31387.0,2019-04-05,53249.0,10,South,Agent,574000
351746,31388.0,2020-03-15,76142.0,10,South,Agent,679900
351747,31389.0,2024-08-22,39655.0,0,West,Bancassurance,439800
351763,31390.0,2023-11-03,58602.0,5,South,Online,944500
351778,31391.0,2025-03-20,172713.0,7,North,Online,547600
351791,31392.0,2022-09-12,13093.0,14,West,Agent,469600
351806,31393.0,2024-04-27,113203.0,1,East,Online,1000700
351808,31394.0,2022-10-03,52777.0,4,West,Agent,842900
351809,31395.0,2018-07-27,27887.0,15,West,Online,1062600
351826,31396.0,2021-10-03,149664.0,8,East,Broker,1090000
351835,31397.0,2020-07-22,137067.0,1,East,Bancassurance,956100
351842,31398.0,2019-02-06,10574.0,8,South,Agent,682700
351852,31399.0,2025-02-28,93610.0,11,North,Agent,392200
351852,31400.0,2025-03-13,20634.0,11,North,Agent,392200
351858,31401.0,2020-11-04,34807.0,14,West,Direct,392100
351905,31402.0,2019-11-19,264358.0,10,East,Online,714800
351927,31403.0,2025-04-01,65168.0,15,West,Online,344600
351931,31404.0,2021-06-29,875480.0,4,West,Broker,1869800
351938,31405.0,2022-10-07,68199.0,14,Central,Agent,979800
351965,31406.0,2020-08-02,40760.0,2,South,Online,459300
351974,31407.0,2020-09-29,174641.0,14,West,Agent,926900
351983,31408.0,2023-08-20,29540.0,1,North,Online,710500
352007,31409.0,2024-03-18,18741.0,3,West,Bancassurance,500500
352015,31410.0,2025-03-05,4083.0,9,North,Broker,512500
352019,31411.0,2021-03-18,30503.0,15,South,Agent,904800
352025,31412.0,2020-03-30,32179.0,10,Central,Broker,216100
352047,31413.0,2023-04-03,35295.0,0,East,Online,422300
352050,31414.0,2024-11-01,61099.0,12,South,Broker,644800
352051,31415.0,2024-07-09,64010.0,15,West,Agent,833000
352051,31416.0,2024-07-28,112421.0,15,West,Agent,833000
352054,31417.0,2021-03-26,34725.0,2,East,Agent,463500
352057,31418.0,2022-01-06,182952.0,10,West,Online,1168400
352062,31419.0,2021-01-17,13422.0,14,West,Online,380700
352080,31420.0,2020-05-25,52567.0,9,West,Broker,528500
352086,31421.0,2019-08-19,63305.0,15,West,Agent,955100
352101,31422.0,2022-05-14,93645.0,11,East,Agent,1730700
352102,31423.0,2025-01-18,30416.0,12,West,Online,718500
352125,31424.0,2019-03-14,22686.0,13,North,Agent,442400
352137,31426.0,2022-01-12,46557.0,4,West,Online,565600
352138,31427.0,2022-10-15,353342.0,13,North,Agent,515900
352149,31428.0,2022-07-12,53535.0,4,North,Broker,870200
352165,31429.0,2021-02-05,44337.0,7,West,Direct,604400
352183,31430.0,2023-05-25,108164.0,8,North,Bancassurance,925600
352187,31431.0,2020-03-09,20453.0,11,North,Direct,440300
352231,31432.0,2023-12-28,311967.0,5,North,Online,964600
352233,31433.0,2021-11-11,24146.0,11,Central,Online,466700
352244,31434.0,2019-07-13,77575.0,10,West,Online,2633300
352261,31435.0,2022-10-12,15571.0,6,North,Agent,454800
352262,31436.0,2022-10-28,54238.0,14,East,Broker,488300
352277,31437.0,2020-03-01,28710.0,5,East,Bancassurance,491700
352291,31438.0,2022-11-21,46672.0,11,East,Online,760100
352320,31439.0,2023-01-17,59661.0,7,South,Direct,423600
352324,31440.0,2018-04-27,23973.0,0,East,Broker,476500
352341,31441.0,2023-11-03,140183.0,5,North,Agent,1018800
352343,31442.0,2024-01-25,336676.0,14,South,Direct,616800
352378,31443.0,2021-10-15,66957.0,11,North,Broker,551400
352390,31444.0,2023-02-26,30919.0,2,East,Direct,754800
352402,31445.0,2021-04-26,442370.0,12,West,Agent,1919700
352407,31446.0,2024-12-03,60431.0,4,East,Agent,1336200
352412,31447.0,2018-08-15,17554.0,3,South,Broker,1123800
352416,31448.0,2021-06-04,18169.0,15,East,Online,393100
352466,31449.0,2020-03-25,22627.0,1,Central,Online,396100
352469,31450.0,2024-02-01,161660.0,13,South,Online,1717800
352477,31451.0,2019-03-28,37901.0,8,East,Agent,1598500
352487,31452.0,2020-01-26,32374.0,5,North,Agent,1062200
352487,31453.0,2020-05-09,276036.0,5,North,Agent,1062200
352490,31454.0,2020-07-30,98997.0,3,North,Agent,1242100
352515,31455.0,2021-02-18,41756.0,11,North,Bancassurance,570800
352527,31456.0,2019-07-18,8349.0,3,South,Agent,363500
352548,31457.0,2018-12-10,103982.0,11,North,Agent,1346600
352555,31458.0,2024-11-29,32976.0,5,North,Broker,697400
352560,31459.0,2025-06-28,287740.0,13,South,Agent,996400
352562,31460.0,2025-11-29,171179.0,11,North,Agent,685900
352570,31461.0,2020-06-01,62257.0,9,West,Agent,954200
352585,31462.0,2018-10-06,40608.0,14,North,Broker,301700
352586,31463.0,2019-06-07,154436.0,6,Central,Agent,1871500
352593,31464.0,2022-11-11,41166.0,7,West,Bancassurance,1491800
352600,31465.0,2018-09-05,33191.0,9,North,Agent,394700
352616,31466.0,2022-05-20,28659.0,6,North,Agent,360400
352622,31467.0,2024-06-05,338755.0,4,South,Online,744300
352629,31468.0,2022-10-10,30824.0,8,North,Bancassurance,446600
352675,31470.0,2023-07-14,96312.0,5,North,Online,567800
352687,31471.0,2019-07-04,1075202.0,0,North,Agent,1640100
352689,31472.0,2019-06-04,37974.0,0,West,Agent,536400
352715,31473.0,2021-12-09,62531.0,5,South,Online,1365400
352729,31474.0,2024-12-07,126265.0,8,South,Agent,454300
352738,31475.0,2019-03-02,49656.0,8,South,Direct,706900
352743,31476.0,2023-11-07,37154.0,6,Central,Agent,597600
352772,31477.0,2021-08-26,52054.0,15,South,Bancassurance,1020800
352788,31478.0,2025-03-03,83967.0,12,Central,Direct,1205200
352792,31479.0,2020-10-23,80165.0,14,East,Agent,763300
352794,31480.0,2021-12-16,17162.0,10,North,Agent,321300
352800,31481.0,2020-12-25,123450.0,14,South,Broker,793400
352813,31482.0,2023-12-24,31716.0,6,Central,Direct,1361100
352813,31483.0,2023-12-17,93024.0,6,Central,Direct,1361100
352817,31484.0,2021-08-11,85356.0,15,North,Broker,568100
352827,31485.0,2021-06-13,109806.0,4,North,Direct,1514500
352837,31486.0,2025-08-10,91060.0,3,West,Online,860800
352864,31487.0,2022-03-15,133945.0,4,West,Direct,1436300
352871,31488.0,2021-04-17,430906.0,9,West,Agent,1358000
352871,31489.0,2021-02-21,11397.0,9,West,Agent,1358000
352884,31490.0,2019-08-30,36872.0,8,East,Agent,895500
352899,31491.0,2022-10-28,12132.0,6,Central,Bancassurance,403100
352899,31492.0,2022-09-26,55523.0,6,Central,Bancassurance,403100
352903,31493.0,2023-12-17,96253.0,8,South,Direct,926100
352923,31494.0,2023-01-22,938869.0,14,South,Broker,2985800
352952,31495.0,2018-07-28,122558.0,13,East,Agent,781900
