policy_id,claim_id,accident_date,accident_year,development_year,claim_amount
463015.0,41272,2022-04-19,2022,1,20862.0
463018.0,41273,2020-01-30,2020,4,111711.0
463018.0,41274,2020-09-22,2020,5,27427.0
463042.0,41275,2023-12-15,2023,1,20145.0
463055.0,41276,2024-03-28,2024,1,58633.0
463055.0,41277,2024-02-14,2024,1,41699.0
463066.0,41278,2022-10-27,2022,2,84456.0
463074.0,41279,2018-07-05,2018,2,103267.0
463078.0,41280,2022-10-23,2022,3,380965.0
463147.0,41281,2020-11-22,2020,1,130353.0
463149.0,41282,2023-05-25,2023,0,232784.0
463151.0,41283,2018-09-24,2018,1,22484.0
463164.0,41284,2022-06-28,2022,3,158749.0
463170.0,41285,2025-04-18,2025,0,9261.0
463193.0,41286,2020-01-27,2020,5,323681.0
463214.0,41287,2024-05-16,2024,0,50456.0
463257.0,41288,2024-10-31,2024,0,13313.0
463263.0,41289,2019-03-16,2019,1,104741.0
463276.0,41290,2025-03-22,2025,0,48277.0
463282.0,41291,2024-09-26,2024,0,239583.0
463316.0,41292,2022-08-27,2022,3,8768.0
463318.0,41293,2018-05-22,2018,4,733660.0
463339.0,41294,2020-05-21,2020,4,15894.0
463356.0,41295,2021-06-19,2021,0,44695.0
463357.0,41296,2021-01-29,2021,4,88939.0
463358.0,41297,2024-06-30,2024,0,52977.0
463371.0,41298,2024-01-02,2024,1,192601.0
463373.0,41299,2019-07-18,2019,6,121353.0
463390.0,41300,2022-08-31,2022,0,57461.0
463396.0,41301,2023-06-06,2023,2,43152.0
463417.0,41302,2022-02-26,2022,2,44757.0
463439.0,41303,2018-03-04,2018,7,63640.0
463444.0,41304,2023-03-13,2023,0,37965.0
463447.0,41305,2024-06-03,2024,1,212554.0
463454.0,41306,2020-02-12,2020,3,7917.0
463459.0,41307,2022-07-21,2022,2,94311.0
463463.0,41308,2021-04-02,2021,2,17225.0
463479.0,41309,2025-01-03,2025,0,7887.0
463499.0,41310,2019-09-15,2019,6,31488.0
463522.0,41311,2020-10-17,2020,4,123153.0
463530.0,41312,2019-06-01,2019,4,28055.0
463545.0,41313,2020-03-12,2020,0,50974.0
463559.0,41315,2021-01-13,2021,4,2608.0
463559.0,41314,2020-08-17,2020,1,3867.0
463560.0,41316,2020-10-09,2020,1,103654.0
463616.0,41317,2024-09-17,2024,1,48779.0
463670.0,41318,2022-10-03,2022,0,15809.0
463673.0,41319,2024-07-16,2024,0,480510.0
463674.0,41320,2019-07-03,2019,5,50288.0
463679.0,41321,2019-02-27,2019,5,62946.0
463690.0,41322,2020-06-17,2020,0,64558.0
463698.0,41323,2023-12-31,2023,2,52249.0
463707.0,41324,2023-06-07,2023,0,11627.0
463718.0,41325,2023-10-16,2023,0,46332.0
463721.0,41326,2020-11-10,2020,4,39771.0
463738.0,41327,2024-02-10,2024,1,34876.0
463742.0,41328,2021-03-07,2021,3,56226.0
463762.0,41329,2020-09-15,2020,0,467076.0
463770.0,41330,2019-01-07,2019,0,29407.0
463770.0,41331,2019-06-08,2019,0,388193.0
463781.0,41332,2019-03-27,2019,2,131393.0
463803.0,41333,2020-02-17,2020,5,21927.0
463804.0,41334,2023-06-01,2023,1,58583.0
463813.0,41335,2019-05-24,2019,0,63705.0
463813.0,41336,2019-01-05,2019,1,65653.0
463826.0,41337,2024-11-11,2024,1,16552.0
463827.0,41338,2022-12-09,2022,3,61746.0
463839.0,41339,2018-10-14,2018,7,67593.0
463841.0,41340,2022-02-11,2022,0,31381.0
463851.0,41341,2020-11-22,2020,3,12831.0
463856.0,41342,2025-05-06,2025,0,421757.0
463859.0,41343,2019-04-14,2019,0,13464.0
463872.0,41344,2020-01-01,2020,1,164274.0
463879.0,41345,2024-06-21,2024,1,32647.0
463887.0,41346,2020-05-29,2020,2,33538.0
463900.0,41348,2022-04-14,2022,1,29647.0
463900.0,41347,2021-12-09,2021,1,17226.0
463912.0,41349,2022-11-17,2022,3,51126.0
463938.0,41350,2023-06-18,2023,2,406451.0
463942.0,41351,2024-01-12,2024,1,163165.0
463982.0,41352,2024-11-29,2024,0,79268.0
463999.0,41353,2019-10-10,2019,3,26432.0
464015.0,41354,2020-05-08,2020,4,109689.0
464016.0,41355,2022-04-02,2022,1,28998.0
464024.0,41356,2025-06-09,2025,0,41215.0
464031.0,41357,2023-07-25,2023,1,629550.0
464059.0,41358,2018-08-16,2018,7,33316.0
464078.0,41359,2019-05-13,2019,0,42241.0
464110.0,41360,2018-04-27,2018,3,115083.0
464129.0,41361,2020-11-14,2020,1,53441.0
464131.0,41362,2021-08-18,2021,0,555861.0
464154.0,41363,2023-03-03,2023,0,157632.0
464158.0,41364,2023-11-03,2023,0,48763.0
464166.0,41365,2021-11-03,2021,1,34595.0
464173.0,41366,2020-09-18,2020,0,129967.0
464212.0,41367,2024-07-27,2024,0,118536.0
464215.0,41368,2019-04-29,2019,6,23124.0
464227.0,41369,2020-04-21,2020,4,77661.0
464239.0,41370,2021-01-28,2021,3,10544.0
464265.0,41371,2022-04-23,2022,2,197918.0
464272.0,41372,2022-01-21,2022,2,46197.0
464275.0,41373,2022-03-18,2022,2,38428.0
464285.0,41374,2020-04-15,2020,2,46570.0
464311.0,41375,2019-02-27,2019,0,122794.0
464331.0,41376,2025-10-05,2025,0,33006.0
464332.0,41377,2023-04-10,2023,0,127476.0
464338.0,41378,2023-07-28,2023,0,274266.0
464338.0,41379,2023-06-19,2023,1,66029.0
464345.0,41380,2020-08-14,2020,5,29404.0
464365.0,41381,2022-06-17,2022,1,20807.0
464370.0,41382,2022-09-09,2022,1,552436.0
464379.0,41383,2019-04-22,2019,1,58073.0
464385.0,41384,2024-12-10,2024,0,30936.0
464390.0,41385,2019-06-24,2019,2,185999.0
464404.0,41386,2019-04-18,2019,3,110266.0
464425.0,41387,2025-07-21,2025,0,54837.0
464476.0,41388,2020-11-21,2020,3,33111.0
464476.0,41389,2020-12-20,2020,2,41223.0
464487.0,41390,2022-07-09,2022,2,51982.0
464492.0,41391,2018-04-01,2018,1,45254.0
464501.0,41392,2018-11-08,2018,3,148229.0
464510.0,41393,2025-01-27,2025,0,46779.0
464513.0,41394,2022-04-23,2022,2,102249.0
464518.0,41395,2022-06-04,2022,1,135159.0
464548.0,41396,2021-08-31,2021,1,96621.0
464576.0,41397,2020-07-07,2020,0,138012.0
464584.0,41398,2020-10-09,2020,2,27952.0
464596.0,41399,2019-11-30,2019,5,109652.0
464605.0,41400,2024-05-11,2024,0,68356.0
464608.0,41401,2022-05-14,2022,0,668878.0
464617.0,41402,2018-07-17,2018,3,60509.0
464630.0,41403,2024-07-14,2024,0,584152.0
464632.0,41404,2019-08-29,2019,4,72075.0
464638.0,41405,2020-08-03,2020,0,72893.0
464641.0,41406,2021-09-10,2021,1,26165.0
464655.0,41407,2018-11-05,2018,5,5571.0
464699.0,41408,2024-09-05,2024,0,8540.0
464720.0,41409,2020-11-02,2020,5,251918.0
464728.0,41410,2024-08-26,2024,0,97158.0
464734.0,41411,2022-08-17,2022,0,618105.0
464743.0,41412,2021-05-10,2021,4,71083.0
464752.0,41413,2022-04-16,2022,3,11186.0
464754.0,41414,2024-03-27,2024,0,133035.0
464756.0,41415,2019-05-23,2019,6,118582.0
464759.0,41416,2020-02-02,2020,3,155626.0
464761.0,41417,2024-01-28,2024,0,139295.0
464768.0,41418,2024-04-04,2024,0,15653.0
464773.0,41419,2023-05-22,2023,2,124234.0
464778.0,41420,2022-06-13,2022,0,24880.0
464794.0,41421,2023-03-06,2023,0,34543.0
464811.0,41422,2022-07-30,2022,0,105187.0
464814.0,41423,2021-08-22,2021,3,48312.0
464832.0,41424,2018-07-09,2018,0,36584.0
464837.0,41425,2019-01-31,2019,1,125322.0
464840.0,41426,2022-09-30,2022,0,258998.0
464848.0,41427,2024-10-17,2024,1,154136.0
464853.0,41428,2018-08-09,2018,7,98711.0
464867.0,41429,2020-03-10,2020,5,143297.0
464880.0,41430,2022-11-12,2022,3,207969.0
464926.0,41431,2021-03-30,2021,3,23579.0
464932.0,41432,2022-10-22,2022,0,169531.0
464939.0,41433,2020-10-02,2020,0,23257.0
464941.0,41434,2020-10-28,2020,5,68002.0
464954.0,41435,2019-04-09,2019,3,34647.0
464981.0,41436,2022-10-29,2022,1,93481.0
464998.0,41437,2022-09-03,2022,3,50963.0
465006.0,41438,2024-06-06,2024,1,188913.0
465028.0,41439,2018-12-02,2018,0,211086.0
465037.0,41440,2020-10-29,2020,4,147625.0
465061.0,41441,2019-02-10,2019,3,104110.0
465072.0,41442,2024-12-15,2024,1,26854.0
465095.0,41443,2021-12-23,2021,2,134943.0
465102.0,41444,2025-04-09,2025,0,11362.0
465114.0,41445,2021-06-02,2021,2,17703.0
465129.0,41446,2022-03-25,2022,0,16423.0
465140.0,41447,2022-05-21,2022,2,14019.0
465143.0,41448,2025-02-13,2025,0,43073.0
465149.0,41449,2018-08-02,2018,6,32544.0
465149.0,41450,2018-11-01,2018,5,41032.0
465155.0,41451,2021-04-26,2021,3,65853.0
465161.0,41452,2023-11-04,2023,2,6574.0
465186.0,41453,2025-02-03,2025,0,244160.0
465192.0,41455,2025-01-10,2025,0,34885.0
465192.0,41454,2024-11-18,2024,0,171853.0
465193.0,41456,2021-10-14,2021,2,2000.0
465210.0,41457,2021-12-14,2021,1,60727.0
465227.0,41458,2023-05-30,2023,2,60352.0
465233.0,41460,2025-01-12,2025,0,180043.0
465233.0,41459,2024-07-01,2024,1,20514.0
465237.0,41461,2023-04-22,2023,0,196107.0
465242.0,41462,2021-12-16,2021,4,44436.0
465275.0,41463,2021-03-24,2021,1,23473.0
465281.0,41464,2024-03-25,2024,0,214872.0
465292.0,41465,2024-10-11,2024,0,112014.0
465311.0,41466,2018-10-23,2018,7,172857.0
465316.0,41467,2025-04-22,2025,0,185057.0
465318.0,41468,2025-05-01,2025,0,91031.0
465319.0,41469,2022-06-07,2022,0,29718.0
465321.0,41470,2020-09-18,2020,0,13393.0
465335.0,41471,2023-08-09,2023,0,78329.0
465339.0,41472,2024-11-09,2024,1,44518.0
465343.0,41473,2021-05-29,2021,1,29478.0
465358.0,41474,2021-06-17,2021,4,51135.0
465384.0,41475,2018-10-05,2018,2,577399.0
465406.0,41476,2021-10-25,2021,2,108579.0
465420.0,41477,2020-11-25,2020,2,19336.0
465420.0,41478,2020-03-13,2020,4,50591.0
465429.0,41479,2022-04-06,2022,3,47352.0
465430.0,41480,2024-02-03,2024,1,27753.0
465436.0,41481,2018-09-21,2018,5,42895.0
465439.0,41482,2021-03-10,2021,1,23089.0
465454.0,41483,2025-04-21,2025,0,256718.0
465478.0,41484,2024-10-29,2024,1,6661.0
465487.0,41485,2021-04-06,2021,0,28832.0
465496.0,41486,2020-06-06,2020,2,32496.0
465496.0,41487,2020-03-29,2020,4,177386.0
465509.0,41488,2021-07-23,2021,1,23756.0
465531.0,41489,2022-10-14,2022,3,36706.0
465535.0,41490,2024-03-29,2024,0,67828.0
465545.0,41491,2022-11-18,2022,2,24905.0
465560.0,41492,2023-01-07,2023,0,24356.0
465562.0,41493,2024-06-18,2024,0,430552.0
465625.0,41494,2022-07-31,2022,0,137350.0
465641.0,41495,2021-02-03,2021,3,69060.0
465650.0,41496,2024-03-03,2024,1,25988.0
465659.0,41497,2024-04-19,2024,1,48878.0
465663.0,41499,2018-07-13,2018,1,132033.0
465663.0,41498,2018-12-01,2018,2,44623.0
465681.0,41500,2024-05-31,2024,1,26345.0
465723.0,41501,2020-06-07,2020,3,143761.0
465723.0,41502,2020-05-20,2020,4,77538.0
465734.0,41503,2019-02-27,2019,6,270795.0
465755.0,41504,2023-08-03,2023,0,157953.0
465758.0,41505,2019-10-07,2019,6,133902.0
465771.0,41506,2024-01-23,2024,1,36948.0
465785.0,41507,2022-05-23,2022,0,39023.0
465787.0,41508,2019-01-24,2019,4,5318.0
465796.0,41509,2022-02-06,2022,0,315751.0
465804.0,41510,2022-02-24,2022,1,11478.0
465812.0,41511,2021-10-15,2021,2,50960.0
465819.0,41512,2021-05-11,2021,2,39521.0
465826.0,41513,2018-04-08,2018,2,212480.0
465829.0,41514,2021-11-04,2021,3,29780.0
465865.0,41515,2019-09-29,2019,5,257550.0
465867.0,41516,2025-06-02,2025,0,65789.0
465878.0,41517,2020-10-07,2020,2,59566.0
465883.0,41518,2025-04-19,2025,0,24796.0
465901.0,41519,2019-08-29,2019,4,12535.0
465905.0,41520,2018-12-10,2018,7,173757.0
465907.0,41521,2019-03-14,2019,3,29461.0
465917.0,41522,2018-10-07,2018,2,25111.0
465918.0,41523,2021-12-03,2021,2,56468.0
465928.0,41524,2024-01-23,2024,1,110210.0
465929.0,41525,2023-01-13,2023,2,143961.0
465936.0,41526,2019-06-10,2019,4,189899.0
465951.0,41527,2019-04-25,2019,5,136871.0
465951.0,41528,2019-02-24,2019,0,114143.0
466004.0,41529,2018-12-18,2018,0,16561.0
466021.0,41530,2023-04-07,2023,1,70813.0
466057.0,41531,2021-12-21,2021,4,76434.0
466061.0,41532,2024-06-11,2024,0,40950.0
466066.0,41533,2019-11-02,2019,1,87014.0
466068.0,41534,2019-02-12,2019,4,942914.0
466074.0,41535,2021-12-07,2021,0,24543.0
466080.0,41536,2020-08-20,2020,3,101050.0
466095.0,41537,2023-03-30,2023,0,21658.0
466098.0,41538,2020-07-30,2020,4,150211.0
466151.0,41539,2022-05-21,2022,3,58370.0
466157.0,41540,2019-06-26,2019,2,110842.0
466173.0,41541,2021-07-01,2021,1,112844.0
466180.0,41542,2020-02-10,2020,3,32610.0
466182.0,41543,2020-07-11,2020,2,42851.0
466185.0,41544,2020-12-10,2020,0,35239.0
466193.0,41545,2024-07-04,2024,0,40999.0
466201.0,41546,2019-10-27,2019,2,573495.0
466215.0,41547,2019-06-18,2019,1,1313370.0
466221.0,41548,2024-05-14,2024,0,3016.0
466249.0,41549,2019-10-27,2019,3,10078.0
466252.0,41550,2021-11-13,2021,4,47476.0
466258.0,41551,2021-10-24,2021,1,42211.0
466273.0,41552,2023-11-22,2023,0,23320.0
466277.0,41553,2023-11-13,2023,0,61328.0
466285.0,41554,2018-07-20,2018,6,116183.0
466288.0,41555,2018-07-11,2018,5,17817.0
466291.0,41556,2022-10-11,2022,2,30358.0
466319.0,41557,2021-04-29,2021,1,78564.0
466326.0,41558,2019-10-17,2019,1,102437.0
466345.0,41559,2023-10-13,2023,0,409615.0
466350.0,41560,2019-03-04,2019,0,29860.0
466354.0,41561,2025-04-17,2025,0,22908.0
466371.0,41562,2019-11-11,2019,3,38757.0
466383.0,41564,2018-09-29,2018,2,636930.0
466383.0,41563,2018-11-26,2018,4,77795.0
466388.0,41565,2021-02-12,2021,0,85207.0
466390.0,41566,2023-05-15,2023,2,72263.0
466412.0,41567,2024-10-12,2024,1,131996.0
466430.0,41568,2019-01-13,2019,6,196916.0
466432.0,41569,2020-12-20,2020,1,11360.0
466454.0,41570,2023-08-29,2023,1,31229.0
466497.0,41571,2023-09-29,2023,2,58026.0
466497.0,41572,2023-09-05,2023,0,45437.0
466501.0,41573,2020-05-23,2020,2,98023.0
466507.0,41574,2021-11-19,2021,4,33014.0
466517.0,41575,2018-08-02,2018,0,33001.0
466524.0,41576,2018-06-27,2018,3,150245.0
466526.0,41577,2023-04-16,2023,1,89595.0
466551.0,41578,2023-03-14,2023,1,202122.0
466562.0,41579,2024-09-28,2024,0,34229.0
466569.0,41580,2025-01-11,2025,0,69225.0
466578.0,41581,2024-05-02,2024,0,58601.0
466580.0,41582,2021-01-12,2021,1,355697.0
466613.0,41583,2023-08-31,2023,2,134964.0
466634.0,41584,2020-02-28,2020,4,50551.0
466644.0,41585,2022-07-22,2022,0,303232.0
466654.0,41586,2024-09-23,2024,0,795619.0
466655.0,41587,2018-12-02,2018,5,159041.0
466668.0,41588,2023-12-11,2023,0,61922.0
466677.0,41589,2024-08-12,2024,0,115726.0
466678.0,41590,2024-07-03,2024,0,87158.0
466679.0,41591,2019-05-16,2019,5,205485.0
466680.0,41592,2024-09-28,2024,1,24317.0
466683.0,41593,2021-05-21,2021,4,217385.0
466686.0,41594,2022-02-27,2022,2,44314.0
466687.0,41595,2024-06-14,2024,1,59404.0
466692.0,41597,2019-03-04,2019,1,79823.0
466692.0,41596,2019-01-22,2019,1,47121.0
466706.0,41598,2024-02-16,2024,0,91942.0
466717.0,41599,2020-02-06,2020,2,271705.0
466735.0,41600,2022-09-10,2022,2,92016.0
466747.0,41601,2023-10-24,2023,2,26898.0
466757.0,41602,2024-02-03,2024,0,150390.0
466758.0,41603,2024-04-10,2024,0,8924.0
466771.0,41604,2021-12-25,2021,0,24364.0
466778.0,41605,2019-03-27,2019,3,198804.0
466781.0,41606,2021-11-27,2021,3,43930.0
466786.0,41607,2022-06-06,2022,3,63998.0
466788.0,41608,2025-01-29,2025,0,350696.0
466795.0,41609,2023-05-16,2023,1,83802.0
466798.0,41610,2022-02-05,2022,2,19537.0
466799.0,41611,2023-08-22,2023,1,29838.0
466805.0,41612,2018-05-18,2018,2,123081.0
466816.0,41613,2018-07-27,2018,4,23580.0
466819.0,41614,2022-01-22,2022,3,271121.0
466833.0,41615,2018-09-28,2018,0,156749.0
466837.0,41616,2023-03-19,2023,0,12560.0
466845.0,41617,2025-04-27,2025,0,64622.0
466850.0,41618,2024-05-15,2024,1,131801.0
466850.0,41619,2024-02-23,2024,1,18964.0
466862.0,41620,2024-12-16,2024,1,53779.0
466875.0,41621,2020-01-19,2020,3,346387.0
466881.0,41622,2023-12-06,2023,0,24286.0
466882.0,41623,2021-09-10,2021,4,23437.0
466894.0,41624,2022-07-14,2022,3,122740.0
466896.0,41625,2022-01-09,2022,2,6659.0
466908.0,41626,2021-09-28,2021,4,209601.0
466962.0,41627,2023-04-26,2023,1,63678.0
466964.0,41628,2018-11-30,2018,3,154017.0
466967.0,41629,2023-05-29,2023,2,21585.0
466971.0,41630,2020-11-21,2020,4,47554.0
466996.0,41631,2021-11-27,2021,1,18216.0
467011.0,41632,2023-01-02,2023,2,38358.0
467016.0,41633,2024-12-22,2024,0,34521.0
467017.0,41634,2024-09-28,2024,0,106371.0
467042.0,41635,2019-03-02,2019,2,40662.0
467048.0,41636,2019-09-26,2019,1,111108.0
467057.0,41637,2019-10-17,2019,4,12259.0
467080.0,41638,2020-06-07,2020,5,44485.0
467080.0,41639,2020-07-08,2020,0,37281.0
467083.0,41640,2024-08-09,2024,1,63184.0
467097.0,41641,2023-09-09,2023,1,226104.0
467101.0,41642,2025-03-09,2025,0,90925.0
467109.0,41643,2024-05-28,2024,0,93005.0
467111.0,41644,2018-07-07,2018,6,24114.0
467119.0,41645,2022-10-06,2022,1,11718.0
467123.0,41646,2025-04-12,2025,0,14035.0
467156.0,41647,2020-02-03,2020,3,224071.0
467183.0,41648,2020-08-09,2020,1,32956.0
467201.0,41649,2020-03-13,2020,0,329662.0
467264.0,41650,2019-02-23,2019,4,51639.0
467277.0,41651,2018-11-20,2018,5,102135.0
467296.0,41652,2021-12-26,2021,3,9244.0
467335.0,41653,2023-12-13,2023,2,9129.0
467342.0,41654,2024-01-08,2024,0,76679.0
467364.0,41655,2019-05-17,2019,0,32863.0
467366.0,41656,2024-01-05,2024,1,28769.0
467386.0,41657,2021-04-30,2021,1,168617.0
467386.0,41658,2021-02-16,2021,2,56100.0
467393.0,41659,2020-10-17,2020,5,16390.0
467396.0,41660,2019-10-19,2019,3,564566.0
467413.0,41661,2018-10-12,2018,0,33294.0
467422.0,41662,2025-04-07,2025,0,29569.0
467428.0,41663,2019-11-24,2019,6,59859.0
467432.0,41664,2018-11-07,2018,6,82428.0
467447.0,41665,2020-09-06,2020,3,53399.0
467451.0,41666,2020-07-01,2020,4,163171.0
467461.0,41667,2020-08-02,2020,2,235837.0
467462.0,41668,2020-04-27,2020,1,129921.0
467471.0,41669,2023-04-27,2023,2,150909.0
467482.0,41670,2019-03-27,2019,5,171609.0
467533.0,41671,2023-12-18,2023,1,19895.0
467566.0,41672,2018-07-16,2018,6,38249.0
467571.0,41673,2022-12-12,2022,3,69159.0
467576.0,41674,2019-05-21,2019,4,150645.0
467582.0,41675,2019-02-13,2019,3,8712.0
467589.0,41676,2021-04-14,2021,0,28441.0
467616.0,41677,2021-11-14,2021,4,57292.0
467620.0,41678,2019-06-07,2019,4,161448.0
467647.0,41679,2025-06-25,2025,0,253707.0
467648.0,41680,2018-09-19,2018,0,394899.0
467651.0,41681,2023-06-08,2023,2,174309.0
467654.0,41682,2018-12-06,2018,4,11299.0
467655.0,41683,2023-07-15,2023,0,145310.0
467655.0,41684,2022-12-01,2022,1,137009.0
467657.0,41685,2023-05-15,2023,2,45115.0
467684.0,41686,2021-08-10,2021,1,56866.0
467693.0,41687,2023-12-20,2023,0,111919.0
467703.0,41688,2019-03-02,2019,5,47158.0
467744.0,41689,2025-11-15,2025,0,74444.0
467751.0,41690,2022-02-07,2022,2,41248.0
467754.0,41691,2018-03-24,2018,2,222699.0
467760.0,41692,2021-05-19,2021,2,74167.0
467769.0,41693,2023-04-29,2023,2,28590.0
467776.0,41694,2024-11-14,2024,0,6169.0
467788.0,41695,2020-07-27,2020,2,365127.0
467798.0,41696,2022-07-25,2022,1,40097.0
467798.0,41697,2021-12-19,2021,4,16465.0
467819.0,41698,2019-10-20,2019,1,28468.0
467821.0,41699,2018-10-12,2018,3,540270.0
467832.0,41700,2020-02-03,2020,5,154593.0
467838.0,41701,2019-10-18,2019,3,82233.0
467849.0,41702,2020-03-21,2020,4,134162.0
467867.0,41703,2020-12-14,2020,1,114025.0
467920.0,41704,2022-05-31,2022,2,24985.0
467923.0,41705,2024-10-04,2024,0,59333.0
467927.0,41706,2023-07-26,2023,0,184434.0
467927.0,41707,2023-10-20,2023,2,10923.0
467929.0,41708,2024-10-23,2024,1,10318.0
467932.0,41709,2023-06-14,2023,1,57874.0
467942.0,41710,2025-01-27,2025,0,171281.0
467948.0,41711,2022-10-05,2022,0,421750.0
467970.0,41712,2023-04-05,2023,0,52864.0
467978.0,41713,2024-06-17,2024,0,26357.0
468006.0,41714,2020-09-02,2020,1,53306.0
468020.0,41715,2025-03-12,2025,0,25148.0
468023.0,41716,2023-12-08,2023,1,38533.0
468028.0,41717,2020-01-04,2020,5,46141.0
468031.0,41718,2021-10-23,2021,2,95573.0
468044.0,41719,2021-10-16,2021,2,29459.0
468063.0,41720,2018-09-07,2018,6,7203.0
468066.0,41721,2020-05-17,2020,1,130299.0
468075.0,41722,2024-03-01,2024,0,117453.0
468087.0,41723,2021-02-09,2021,1,235588.0
468115.0,41724,2020-08-25,2020,2,115585.0
468116.0,41725,2025-08-07,2025,0,18298.0
468118.0,41726,2024-12-09,2024,0,120579.0
468136.0,41727,2019-10-14,2019,1,370288.0
468138.0,41728,2024-05-12,2024,1,19429.0
468147.0,41729,2023-01-20,2023,1,37605.0
468166.0,41730,2024-06-13,2024,0,290424.0
468170.0,41731,2020-09-28,2020,0,106503.0
468172.0,41732,2022-12-04,2022,0,50681.0
468173.0,41733,2020-03-29,2020,2,7021.0
468190.0,41734,2025-03-11,2025,0,39790.0
468192.0,41735,2020-05-11,2020,4,108766.0
468192.0,41736,2020-05-02,2020,2,113262.0
468195.0,41737,2018-12-19,2018,3,19149.0
468199.0,41738,2023-01-07,2023,2,103791.0
468221.0,41739,2024-06-25,2024,0,275645.0
468224.0,41740,2019-09-30,2019,3,62558.0
468260.0,41741,2023-06-27,2023,2,35734.0
468265.0,41742,2022-01-14,2022,3,44952.0
468281.0,41743,2024-08-09,2024,1,34173.0
468286.0,41744,2025-02-05,2025,0,31812.0
468297.0,41745,2022-01-21,2022,0,74435.0
468302.0,41746,2024-02-06,2024,1,114831.0
468311.0,41747,2022-12-01,2022,3,249529.0
468313.0,41748,2022-10-15,2022,3,73115.0
468341.0,41749,2025-01-23,2025,0,29340.0
468354.0,41750,2018-09-30,2018,6,31009.0
468358.0,41751,2022-12-11,2022,2,79107.0
468361.0,41752,2025-03-21,2025,0,81125.0
468369.0,41753,2023-04-30,2023,0,33725.0
468375.0,41754,2019-12-26,2019,5,24107.0
468375.0,41755,2019-04-07,2019,4,186977.0
468398.0,41756,2024-11-06,2024,1,43868.0
468426.0,41757,2018-06-15,2018,4,35931.0
468429.0,41758,2019-12-09,2019,4,101358.0
468432.0,41759,2021-10-03,2021,1,233540.0
468467.0,41760,2019-06-09,2019,0,340937.0
468477.0,41761,2019-06-08,2019,4,46060.0
468479.0,41762,2021-02-02,2021,4,109686.0
468480.0,41763,2022-09-07,2022,1,12708.0
468517.0,41764,2024-02-04,2024,0,39258.0
468527.0,41765,2018-12-17,2018,2,137608.0
468597.0,41766,2022-11-27,2022,2,94467.0
468602.0,41767,2024-08-06,2024,1,36925.0
468605.0,41768,2021-05-10,2021,0,332439.0
468660.0,41769,2018-09-25,2018,0,27954.0
468660.0,41770,2018-06-26,2018,6,54923.0
468673.0,41771,2022-03-21,2022,2,204693.0
468682.0,41772,2024-08-06,2024,1,96260.0
468688.0,41773,2019-03-13,2019,1,64627.0
468691.0,41774,2020-02-13,2020,4,35207.0
468693.0,41775,2021-01-16,2021,3,50983.0
468697.0,41776,2021-05-30,2021,0,33926.0
468699.0,41777,2022-10-26,2022,0,21882.0
468714.0,41778,2024-07-13,2024,1,83003.0
468721.0,41779,2018-08-03,2018,7,71964.0
468738.0,41780,2023-03-20,2023,1,510629.0
468742.0,41781,2025-03-25,2025,0,4860.0
468748.0,41782,2021-01-26,2021,1,100487.0
468748.0,41783,2021-03-06,2021,1,136022.0
468786.0,41784,2022-03-12,2022,3,163183.0
468826.0,41785,2019-03-14,2019,3,87568.0
468832.0,41786,2023-08-06,2023,2,123531.0
468836.0,41787,2019-06-20,2019,3,33575.0
468856.0,41788,2022-03-28,2022,2,231297.0
468872.0,41789,2021-11-02,2021,3,205658.0
468910.0,41790,2023-06-19,2023,1,225223.0
468922.0,41791,2019-06-05,2019,3,108927.0
468923.0,41792,2018-12-22,2018,4,179242.0
468926.0,41793,2021-03-24,2021,4,97617.0
468941.0,41794,2023-06-06,2023,2,69002.0
468946.0,41795,2024-11-25,2024,0,101140.0
468963.0,41796,2024-04-20,2024,1,117729.0
468984.0,41797,2024-08-07,2024,0,147663.0
468984.0,41798,2024-02-24,2024,0,6721.0
468993.0,41799,2020-07-29,2020,0,109788.0
469000.0,41800,2018-06-27,2018,1,12380.0
469006.0,41801,2021-10-31,2021,4,23175.0
469010.0,41802,2021-05-27,2021,4,252647.0
