policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured,predicted_severity
423110,37756.0,2019-04-18,136103.0,5,South,Agent,1135500,150951.11939241737
423115,37757.0,2024-06-19,242690.0,0,East,Online,1179500,155527.72269952754
423130,37758.0,2022-06-01,120760.0,4,East,Agent,269300,59108.48793942686
423132,37759.0,2020-01-08,120184.0,4,Central,Online,378400,65737.41418775794
423137,37760.0,2020-05-20,54508.0,7,Central,Broker,528400,76071.01656139211
423154,37761.0,2022-03-26,39418.0,10,West,Agent,242900,56810.59563205148
423155,37762.0,2021-05-14,86279.0,2,East,Online,2171000,453156.35005103966
423159,37763.0,2023-03-10,336836.0,14,South,Broker,559800,78521.3600821455
423177,37764.0,2018-07-02,109865.0,3,West,Broker,416300,66520.05794900861
423180,37765.0,2022-12-16,113083.0,14,South,Broker,923200,116218.19869427428
423219,37766.0,2023-08-31,72434.0,9,West,Broker,1126700,142999.42236174215
423243,37767.0,2018-10-11,297920.0,8,West,Broker,1035400,129609.30500459582
423264,37768.0,2020-01-08,87235.0,12,South,Broker,429100,68219.97167006419
423274,37769.0,2024-06-20,62900.0,11,North,Online,507800,76098.88644060494
423277,37770.0,2021-01-20,62825.0,12,West,Direct,682400,93305.38354027578
423286,37771.0,2024-07-18,150421.0,10,West,Online,674200,89092.51499555168
423286,37772.0,2024-11-10,26865.0,10,West,Online,674200,89092.51499555168
423288,37773.0,2024-10-04,63521.0,9,South,Agent,1754600,294173.9740787775
423297,37774.0,2020-09-29,23157.0,0,North,Online,494100,75142.63235049632
423302,37775.0,2022-02-23,157573.0,9,South,Online,1208600,160716.76397349377
423310,37776.0,2022-04-06,40753.0,13,South,Broker,838200,106054.27222117211
423315,37777.0,2023-05-14,60449.0,14,West,Direct,392000,68180.29836324524
423319,37778.0,2019-09-26,58200.0,8,North,Broker,774100,99951.25057491708
423341,37779.0,2018-12-22,102571.0,14,South,Agent,986100,128253.60337433414
423343,37780.0,2020-09-14,9925.0,1,West,Broker,180200,51580.64222380998
423347,37781.0,2022-11-15,32593.0,8,East,Broker,912800,114691.28102660683
423347,37782.0,2022-03-25,79593.0,8,East,Broker,912800,114691.28102660683
423352,37783.0,2024-06-17,31462.0,14,North,Online,377000,66044.00938876998
423358,37784.0,2021-03-29,129862.0,5,South,Agent,1200800,161970.30290290664
423360,37785.0,2018-04-07,10290.0,2,Central,Direct,343800,65789.9793864539
423367,37786.0,2024-01-26,24004.0,10,South,Broker,647500,86381.49518173891
423379,37787.0,2024-06-20,10029.0,0,West,Broker,538400,75931.28331086025
423405,37788.0,2024-05-28,461833.0,15,West,Online,1113900,143040.6187685428
423405,37789.0,2024-01-13,33891.0,15,West,Online,1113900,143040.6187685428
423417,37790.0,2019-10-20,241212.0,4,North,Broker,482700,73042.88449110182
423420,37791.0,2022-12-25,61049.0,3,Central,Online,917600,117641.82697244166
423453,37792.0,2022-10-17,747202.0,11,South,Agent,1009200,131567.03591793918
423455,37793.0,2018-06-20,76021.0,3,East,Broker,979900,123422.59089140402
423460,37794.0,2019-05-14,45470.0,6,North,Bancassurance,300200,60287.70444799019
423469,37795.0,2023-03-17,52490.0,2,South,Online,1033000,133157.87439675268
423474,37796.0,2018-08-14,187754.0,8,East,Bancassurance,1619300,247131.55486226553
423483,37797.0,2019-01-17,4936.0,6,South,Broker,163600,51286.89931031202
423503,37798.0,2018-11-27,83959.0,14,North,Agent,1614900,255032.36089732117
423536,37799.0,2019-11-14,75877.0,9,North,Direct,493900,77879.8827872165
423541,37800.0,2020-09-11,19859.0,9,South,Agent,316600,62340.31277509762
423549,37801.0,2020-03-30,123324.0,11,South,Agent,1071400,140699.81028799096
423558,37802.0,2020-10-14,461646.0,1,Central,Agent,1395000,200045.18935708416
423579,37803.0,2022-08-27,74800.0,5,North,Direct,695100,96837.4584723987
423581,37804.0,2023-08-06,38197.0,7,West,Broker,1102500,139367.99447216827
423587,37805.0,2022-11-05,51394.0,12,East,Online,608800,83824.35272837098
423593,37806.0,2023-11-01,21375.0,10,West,Agent,402900,67515.58885910123
423626,37807.0,2023-04-11,134720.0,12,North,Broker,1660000,259762.5164273672
423631,37808.0,2019-11-18,25419.0,9,Central,Agent,752900,99901.13602118782
423631,37809.0,2019-08-27,66425.0,9,Central,Agent,752900,99901.13602118782
423649,37810.0,2021-03-23,43288.0,12,South,Direct,623200,88692.34047728448
423650,37811.0,2022-02-11,38736.0,4,North,Online,195400,54397.706956456015
423654,37812.0,2024-02-01,211934.0,3,South,Broker,1170900,152150.08076796864
423657,37813.0,2019-01-02,13409.0,9,East,Direct,628500,88970.54139920267
423660,37814.0,2020-07-03,17235.0,15,West,Direct,454600,72930.36864829675
423660,37815.0,2019-08-18,31480.0,15,West,Direct,454600,72930.36864829675
423673,37816.0,2022-11-29,384830.0,7,South,Direct,1468500,221008.33438293682
423692,37817.0,2022-09-13,31772.0,3,East,Bancassurance,273200,57886.630079370785
423696,37818.0,2023-06-16,37444.0,9,North,Broker,1915000,342231.8920684071
423700,37819.0,2023-01-29,77352.0,11,South,Broker,1127800,145011.05075404205
423701,37820.0,2019-04-15,20179.0,12,South,Bancassurance,219300,54693.850516099585
423714,37821.0,2023-04-22,27520.0,0,North,Agent,355100,65681.63653878283
423742,37822.0,2025-01-25,58784.0,8,East,Agent,677400,91737.06705466664
423744,37823.0,2022-09-21,383384.0,8,East,Bancassurance,1602600,242718.40833661894
423760,37824.0,2024-03-04,5364.0,15,West,Online,242900,55887.63906044239
423762,37825.0,2021-06-07,199004.0,4,West,Direct,1688700,276774.18946554215
423763,37826.0,2020-05-05,30648.0,2,West,Agent,652300,88500.48965841475
423767,37827.0,2024-01-29,14784.0,12,East,Agent,918300,118875.2033844711
423769,37828.0,2020-11-29,30538.0,10,North,Broker,204500,54039.27898234041
423769,37829.0,2020-03-19,29925.0,10,North,Broker,204500,54039.27898234041
423770,37830.0,2020-03-04,65737.0,5,East,Online,792300,102316.87423053454
423776,37831.0,2024-12-25,135053.0,0,South,Agent,1116300,147999.79205392802
423777,37832.0,2021-07-18,81238.0,5,South,Agent,1161600,155262.504959456
423794,37833.0,2024-09-29,100657.0,12,East,Agent,723300,96319.85861402335
423807,37834.0,2020-02-08,33554.0,12,North,Bancassurance,682900,91002.39440072392
423807,37835.0,2019-11-14,152897.0,12,North,Bancassurance,682900,91002.39440072392
423897,37836.0,2021-08-21,83723.0,4,North,Agent,586000,84198.52184924402
423901,37837.0,2018-12-09,115032.0,5,North,Agent,484100,75417.23355374098
423912,37838.0,2023-01-26,448281.0,13,East,Broker,862900,108574.02305835903
423944,37839.0,2019-08-31,143990.0,10,West,Broker,914100,113665.13734480062
423967,37840.0,2021-09-16,77704.0,13,West,Agent,608500,84235.18449858573
423969,37841.0,2020-02-20,100418.0,8,East,Bancassurance,606500,82858.72416338284
424009,37843.0,2020-02-08,37417.0,0,West,Online,545300,77675.3428678783
424009,37842.0,2019-08-25,31164.0,0,West,Online,545300,77675.3428678783
424011,37844.0,2024-01-28,262000.0,9,South,Direct,1197200,164858.35172670224
424055,37845.0,2025-01-24,672240.0,15,South,Broker,1212700,158798.78385611193
424060,37846.0,2025-02-02,70505.0,13,North,Agent,251000,58555.41094185313
424071,37847.0,2023-09-14,93292.0,7,South,Broker,1432900,201700.0008078472
424075,37848.0,2023-12-07,66267.0,13,West,Online,862900,109146.9202428214
424078,37849.0,2019-12-08,105377.0,14,South,Online,419400,68521.4671819195
424155,37850.0,2019-01-11,43318.0,8,South,Agent,1212800,163985.50370003557
424156,37851.0,2025-02-04,80879.0,11,West,Online,1413100,197696.73090836158
424175,37852.0,2021-07-08,86737.0,7,South,Broker,291700,58877.4143940622
424179,37853.0,2023-04-06,119363.0,7,West,Direct,398600,68760.97579099087
424182,37854.0,2020-05-17,147350.0,13,West,Broker,1081300,136057.60456743033
424194,37855.0,2019-01-30,107809.0,3,South,Broker,369100,64055.30977061057
424197,37856.0,2023-10-13,333152.0,15,West,Agent,1243000,166973.07716734376
424212,37857.0,2023-03-13,232956.0,10,West,Agent,1164900,153628.27367925353
424221,37858.0,2019-10-31,174080.0,9,Central,Broker,1400800,194917.20355166186
424234,37859.0,2021-10-17,143393.0,3,West,Broker,2386400,557347.0199269707
424234,37860.0,2021-06-22,117237.0,3,West,Broker,2386400,557347.0199269707
424239,37861.0,2021-01-09,410739.0,2,West,Agent,2347300,551072.9372508674
424249,37862.0,2023-08-31,94505.0,11,East,Online,753000,97954.7541875827
424267,37863.0,2021-07-27,209984.0,4,West,Online,946300,119633.05059756685
424271,37864.0,2023-01-02,56710.0,12,East,Agent,434300,70516.82555791053
424272,37865.0,2021-05-20,44008.0,11,South,Agent,656200,89894.70690651986
424277,37866.0,2019-11-18,55198.0,3,North,Online,2520800,668850.006454918
424284,37867.0,2018-06-10,45293.0,10,Central,Online,1069100,138344.85710863152
424290,37868.0,2019-02-09,492177.0,15,South,Agent,686000,92760.00752269228
424301,37869.0,2023-01-06,112972.0,1,South,Agent,742800,98891.20141675037
424318,37870.0,2019-12-09,32023.0,13,North,Direct,424200,72181.68922540305
424332,37871.0,2023-07-12,27425.0,7,South,Agent,1703600,278531.77690792596
424336,37872.0,2019-02-02,19524.0,1,West,Agent,473800,73010.67294700755
424358,37873.0,2022-08-30,23130.0,9,West,Agent,382400,66051.43706289028
424366,37874.0,2021-01-22,73405.0,1,East,Broker,902300,113553.52342918879
424373,37875.0,2021-07-16,14268.0,12,Central,Bancassurance,681400,90121.75125579661
424377,37876.0,2023-01-04,112381.0,11,Central,Agent,1960800,367632.577386874
424394,37877.0,2020-08-26,173874.0,9,South,Agent,1534700,232038.93880465394
424408,37878.0,2022-09-28,54479.0,9,West,Online,653500,87141.63646499414
424413,37879.0,2018-05-09,38918.0,8,West,Online,457800,70567.80470495664
424427,37880.0,2024-05-24,53197.0,9,East,Broker,462200,70517.76018974761
424433,37881.0,2025-02-05,41343.0,1,South,Direct,410500,70655.2462262456
424438,37882.0,2024-08-07,70841.0,8,East,Agent,548500,79825.81193151734
424464,37883.0,2025-07-18,277207.0,7,North,Agent,917200,120295.41974090578
424478,37884.0,2022-05-29,74818.0,10,North,Broker,1022800,130664.72687363414
424483,37885.0,2022-09-28,88219.0,6,West,Online,676500,89383.29638309144
424488,37886.0,2025-03-24,80154.0,15,Central,Agent,994800,129543.8342965386
424493,37887.0,2022-04-18,114244.0,11,South,Agent,990800,128980.7797356622
424530,37888.0,2020-09-17,72612.0,12,West,Agent,636600,86845.09864328805
424543,37889.0,2022-07-08,38974.0,0,South,Broker,334400,61737.35710732993
424547,37891.0,2019-04-05,203062.0,12,West,Online,752900,96950.64762807678
424547,37890.0,2018-12-21,35146.0,12,West,Online,752900,96950.64762807678
424550,37892.0,2021-05-04,135356.0,4,West,Agent,1205300,160660.21599406883
424556,37893.0,2021-10-13,266164.0,1,Central,Agent,1014700,132715.7852782433
424568,37894.0,2021-07-16,206576.0,12,West,Agent,1219900,162957.74868515215
424580,37895.0,2020-05-23,111537.0,7,Central,Direct,508200,78482.80905206753
424603,37896.0,2025-07-18,9995.0,6,South,Direct,395100,69423.47752632727
424615,37897.0,2020-08-23,69799.0,6,North,Online,642100,88050.52267622516
424647,37898.0,2018-05-01,12383.0,14,North,Direct,334400,65503.29317819487
424658,37899.0,2019-09-03,52697.0,6,West,Agent,840200,108307.04836714364
424686,37900.0,2019-03-18,103897.0,8,South,Bancassurance,1014200,129050.48848338502
424688,37901.0,2020-03-10,43818.0,10,South,Agent,594500,84121.37099610615
424701,37902.0,2024-01-22,16141.0,8,West,Broker,886800,110408.72972358359
424705,37903.0,2024-01-03,56245.0,7,South,Online,1018200,130921.1945420471
424707,37904.0,2019-09-22,87102.0,9,East,Agent,964000,124956.53290165818
424712,37905.0,2019-06-30,36262.0,9,South,Online,428400,69257.3252177138
424740,37906.0,2020-05-19,158385.0,15,Central,Direct,559500,82820.63085580479
424803,37907.0,2021-02-19,54986.0,14,South,Broker,582500,80468.30465224992
424804,37908.0,2021-09-13,42188.0,15,West,Broker,749500,95076.96444623456
424814,37909.0,2025-06-01,87327.0,3,North,Agent,339600,64554.6825046435
424818,37910.0,2025-07-14,170545.0,11,South,Broker,1308400,176209.29413481796
424818,37911.0,2025-08-12,37198.0,11,South,Broker,1308400,176209.29413481796
424829,37912.0,2021-02-11,360373.0,15,Central,Broker,754600,96948.24528945956
424836,37913.0,2020-01-19,362230.0,6,East,Direct,1460200,218387.22259194916
424857,37914.0,2023-01-29,100963.0,10,East,Bancassurance,486200,72744.1264573875
424859,37915.0,2021-04-28,145685.0,7,Central,Broker,998700,126356.62845797786
424875,37916.0,2019-11-11,34937.0,9,West,Direct,611200,86456.17017033952
424875,37917.0,2019-04-25,246973.0,9,West,Direct,611200,86456.17017033952
424896,37918.0,2020-10-27,22306.0,12,South,Direct,307000,63054.680681709004
424900,37919.0,2022-05-28,102407.0,1,North,Agent,489900,75949.65716088323
424901,37920.0,2022-03-06,5756.0,12,North,Direct,435900,73112.8838116633
424904,37921.0,2019-02-04,45191.0,12,South,Online,1147500,150375.5293686894
424925,37922.0,2020-08-03,54964.0,1,North,Agent,788700,104843.40138542281
424926,37923.0,2020-11-27,12867.0,7,North,Direct,311900,64019.19984786347
424957,37925.0,2023-01-27,89201.0,1,East,Agent,1111800,146788.3656004784
424964,37926.0,2024-02-21,108220.0,7,North,Broker,919400,116938.89723808152
424973,37927.0,2022-01-28,232701.0,7,Central,Agent,767300,101504.86190509495
424977,37928.0,2021-01-13,89223.0,10,South,Agent,576000,82458.8721714674
424984,37929.0,2020-12-09,163985.0,10,North,Online,1593300,245538.30035918258
424988,37930.0,2024-09-14,68649.0,7,West,Agent,873200,112211.12309874756
425005,37931.0,2022-08-18,164510.0,2,North,Online,1122000,147892.6590079785
425011,37932.0,2024-03-28,33524.0,15,North,Agent,1096300,145713.2827884139
425021,37933.0,2020-08-21,37994.0,13,East,Broker,498200,73253.84654298653
425023,37934.0,2021-12-09,81532.0,11,West,Broker,752200,95428.45496380149
425025,37935.0,2022-08-28,92573.0,12,East,Online,886200,113072.66405353803
425026,37936.0,2021-03-26,241312.0,13,West,Online,371300,64217.24463170386
425028,37937.0,2018-04-19,75542.0,8,East,Bancassurance,512200,74842.79846240237
425031,37938.0,2025-06-28,58363.0,1,West,Broker,659500,86513.30081308793
425031,37939.0,2025-02-19,52595.0,1,West,Broker,659500,86513.30081308793
425032,37940.0,2023-09-05,8813.0,15,West,Agent,997400,128103.283045916
425040,37941.0,2024-08-11,161116.0,4,South,Agent,1207600,163194.74368529883
425049,37942.0,2018-08-01,306255.0,7,East,Agent,1137800,150788.75187817248
425056,37943.0,2020-05-04,82591.0,3,North,Online,907000,117250.5785819958
425072,37944.0,2022-05-04,39239.0,8,North,Online,334500,63157.41572153479
425092,37945.0,2022-08-24,48393.0,14,South,Online,1464800,211686.2804020854
425093,37946.0,2023-06-29,12688.0,2,North,Direct,210900,57465.10239182247
425102,37947.0,2021-04-20,211794.0,3,East,Broker,860700,108527.17407034674
425105,37948.0,2022-04-06,18724.0,9,Central,Bancassurance,339500,62354.968421156096
425107,37949.0,2022-01-07,74506.0,14,West,Online,1066000,135862.05236079986
425124,37950.0,2019-11-26,55453.0,12,West,Agent,1477000,215055.23297510092
425139,37951.0,2020-07-18,29037.0,7,South,Agent,626700,87146.1176212609
425150,37952.0,2020-04-26,20441.0,10,South,Online,396400,66893.88582375122
425150,37953.0,2020-12-12,4561.0,10,South,Online,396400,66893.88582375122
425168,37954.0,2020-09-09,10983.0,8,South,Agent,228100,56673.8782841065
425170,37955.0,2024-08-01,33400.0,13,North,Online,974000,125796.10391816184
425190,37956.0,2022-09-26,3142.0,3,Central,Online,432600,69709.93038176987
425195,37957.0,2024-11-05,55208.0,8,South,Agent,721800,96544.33485760391
425209,37958.0,2025-01-25,105597.0,11,West,Online,773000,99095.46046036089
425215,37959.0,2018-12-19,83021.0,7,South,Agent,720200,96396.52855532519
425228,37960.0,2019-08-23,156900.0,5,East,Agent,754200,99720.80032418421
425234,37961.0,2019-11-10,26989.0,0,North,Agent,416400,70172.7754191286
425261,37962.0,2025-03-19,24156.0,9,East,Broker,667200,87975.11961928397
425271,37963.0,2021-05-11,20056.0,4,South,Agent,591900,83983.5218783016
425275,37964.0,2023-09-16,18430.0,4,Central,Online,586200,82259.49345417744
425300,37965.0,2025-09-03,104546.0,1,North,Agent,880700,115784.80391444148
425306,37966.0,2022-05-25,69982.0,9,North,Online,485300,74302.54261898863
425317,37967.0,2021-06-07,445521.0,9,South,Bancassurance,776200,99804.56688512734
425331,37968.0,2021-03-21,24775.0,5,East,Agent,265300,58842.5025945222
425334,37969.0,2020-04-11,57813.0,5,North,Agent,354600,65582.49516513855
425338,37970.0,2020-05-21,111999.0,13,East,Agent,695700,93475.61927722464
425344,37971.0,2023-05-14,49718.0,1,West,Broker,655200,86112.84482060946
425352,37972.0,2020-05-29,122298.0,15,South,Agent,533500,78686.548863006
425355,37973.0,2021-04-02,347458.0,14,South,Agent,450100,71929.0415201719
425371,37974.0,2020-08-01,50914.0,11,East,Direct,849600,112897.21463870558
425379,37975.0,2020-08-21,18731.0,7,North,Broker,444700,70067.78359675837
425420,37976.0,2020-02-02,95005.0,5,Central,Broker,706900,92263.85194145632
425437,37977.0,2023-11-11,160928.0,3,South,Direct,440000,72912.02906314179
425455,37978.0,2019-08-04,28098.0,6,North,Broker,789200,101632.51308355048
425456,37979.0,2019-12-30,161398.0,13,South,Bancassurance,1302800,176024.68084470113
425460,37980.0,2019-12-16,138527.0,0,North,Bancassurance,482300,73462.45330994716
425465,37981.0,2020-08-24,187996.0,10,South,Broker,803800,102249.60615001447
425493,37982.0,2022-04-06,714607.0,15,North,Agent,1345900,190747.87188446894
425498,37983.0,2023-01-25,213054.0,8,West,Online,711700,92807.29430849191
425517,37984.0,2018-08-26,20360.0,0,South,Agent,652100,89689.31497194273
425526,37985.0,2018-11-10,74024.0,14,South,Agent,1258400,172054.9503263671
425551,37986.0,2023-10-16,270385.0,12,East,Agent,1755500,293357.0168439918
425554,37987.0,2024-09-15,323562.0,13,West,Agent,2312700,529746.3679459963
425556,37988.0,2019-07-16,166510.0,9,West,Agent,677600,90826.09116237024
425565,37989.0,2019-12-05,156075.0,7,Central,Direct,933400,124170.90596541484
425573,37990.0,2018-12-10,145528.0,1,West,Agent,761100,99543.48194765704
425583,37991.0,2022-09-28,28209.0,4,South,Agent,376400,66559.87700762747
425585,37992.0,2023-12-15,4672.0,14,West,Direct,467200,73942.99110966091
425600,37993.0,2021-09-19,31645.0,4,Central,Agent,510700,77001.49940488054
425612,37994.0,2021-05-03,98698.0,3,West,Broker,1256800,164741.9415692255
425613,37995.0,2022-12-24,336737.0,6,South,Broker,984000,124290.89225696969
425619,37996.0,2025-05-18,35910.0,11,Central,Agent,442700,71456.9541625188
425627,37997.0,2019-12-13,52175.0,5,Central,Direct,256700,59853.88552188996
425630,37998.0,2025-03-16,454854.0,9,East,Agent,1358900,191340.07524478275
425664,37999.0,2022-06-16,30306.0,8,West,Bancassurance,776700,98570.96278323393
425674,38000.0,2023-01-30,83917.0,9,East,Agent,1547900,234622.5902277803
425682,38001.0,2023-04-14,18855.0,13,East,Broker,678700,89004.36112183906
